"EventId","Timestamp","Level","EventType","Source","ShareId","ItemId","Message","Detail"
"f68274ae48404217bdd33afd580ab0c7","2026-06-05T17:25:03.0253362Z","Info","ShareTargetResolved","Get-SmbShare","share-WINSERVER-SSEnt0043","","Resolved share target \\WINSERVER\SSEnt0043","C:\ShareSurferEnterpriseLab\Enterprise\Share0043"
"46c04ccc1a414ad3b525ab3158164518","2026-06-05T17:25:03.0273529Z","Info","TargetPathResolved","TargetPath","share-WINSERVER-SSEnt0043","","Resolved target path C:\ShareSurferEnterpriseLab\Enterprise\Share0043","C:\ShareSurferEnterpriseLab\Enterprise\Share0043"
"800fb7e9f0c94d5796d01ecd52a582f9","2026-06-05T17:25:03.5767868Z","Info","ShareTargetResolved","Get-SmbShare","share-WINSERVER-SSEnt0044","","Resolved share target \\WINSERVER\SSEnt0044","C:\ShareSurferEnterpriseLab\Enterprise\Share0044"
"f436d9c48e00431e815ec6eeeef15f09","2026-06-05T17:25:03.5788118Z","Info","TargetPathResolved","TargetPath","share-WINSERVER-SSEnt0044","","Resolved target path C:\ShareSurferEnterpriseLab\Enterprise\Share0044","C:\ShareSurferEnterpriseLab\Enterprise\Share0044"
"39e940e1cba7449eb05015e1dcb91379","2026-06-05T17:25:04.1568866Z","Info","ShareTargetResolved","Get-SmbShare","share-WINSERVER-SSEnt0045","","Resolved share target \\WINSERVER\SSEnt0045","C:\ShareSurferEnterpriseLab\Enterprise\Share0045"
"40e8589da89846fcadb81073e2e51f6c","2026-06-05T17:25:04.1609735Z","Info","TargetPathResolved","TargetPath","share-WINSERVER-SSEnt0045","","Resolved target path C:\ShareSurferEnterpriseLab\Enterprise\Share0045","C:\ShareSurferEnterpriseLab\Enterprise\Share0045"
"1b7511c2b9b242f9b086ee6f1cda48e1","2026-06-05T17:25:04.6695563Z","Info","ShareTargetResolved","Get-SmbShare","share-WINSERVER-SSEnt0046","","Resolved share target \\WINSERVER\SSEnt0046","C:\ShareSurferEnterpriseLab\Enterprise\Share0046"
"173c04e8d2bd4641a6dc73b0df5583b9","2026-06-05T17:25:04.6715715Z","Info","TargetPathResolved","TargetPath","share-WINSERVER-SSEnt0046","","Resolved target path C:\ShareSurferEnterpriseLab\Enterprise\Share0046","C:\ShareSurferEnterpriseLab\Enterprise\Share0046"
"390cfa03787346bea1293b67a334cbd0","2026-06-05T17:25:05.1437535Z","Info","ShareTargetResolved","Get-SmbShare","share-WINSERVER-SSEnt0047","","Resolved share target \\WINSERVER\SSEnt0047","C:\ShareSurferEnterpriseLab\Enterprise\Share0047"
"c31ef31016a94188a93fc173ecf567ef","2026-06-05T17:25:05.1457653Z","Info","TargetPathResolved","TargetPath","share-WINSERVER-SSEnt0047","","Resolved target path C:\ShareSurferEnterpriseLab\Enterprise\Share0047","C:\ShareSurferEnterpriseLab\Enterprise\Share0047"
"84acd0bac96146048170b76e0562b96b","2026-06-05T17:25:05.6485903Z","Info","ShareTargetResolved","Get-SmbShare","share-WINSERVER-SSEnt0048","","Resolved share target \\WINSERVER\SSEnt0048","C:\ShareSurferEnterpriseLab\Enterprise\Share0048"
"41c3a6fe963342fab30aa150e3458ae2","2026-06-05T17:25:05.6491036Z","Info","TargetPathResolved","TargetPath","share-WINSERVER-SSEnt0048","","Resolved target path C:\ShareSurferEnterpriseLab\Enterprise\Share0048","C:\ShareSurferEnterpriseLab\Enterprise\Share0048"
"bb376af21eaf4a769b89acb13d50ff60","2026-06-05T17:25:06.2106944Z","Info","ShareTargetResolved","Get-SmbShare","share-WINSERVER-SSEnt0049","","Resolved share target \\WINSERVER\SSEnt0049","C:\ShareSurferEnterpriseLab\Enterprise\Share0049"
"7b0e8a8c9f144dfd9630eb8a94cbb3b5","2026-06-05T17:25:06.2139455Z","Info","TargetPathResolved","TargetPath","share-WINSERVER-SSEnt0049","","Resolved target path C:\ShareSurferEnterpriseLab\Enterprise\Share0049","C:\ShareSurferEnterpriseLab\Enterprise\Share0049"
"373b1a70f754415186ced3d75e592718","2026-06-05T17:25:06.6945776Z","Info","ShareTargetResolved","Get-SmbShare","share-WINSERVER-SSEnt0050","","Resolved share target \\WINSERVER\SSEnt0050","C:\ShareSurferEnterpriseLab\Enterprise\Share0050"
"5ed67e7619ff4e34b9816ea2e466bea0","2026-06-05T17:25:06.6965906Z","Info","TargetPathResolved","TargetPath","share-WINSERVER-SSEnt0050","","Resolved target path C:\ShareSurferEnterpriseLab\Enterprise\Share0050","C:\ShareSurferEnterpriseLab\Enterprise\Share0050"
"ca874919daa6451488bdf81d4d97fd63","2026-06-05T17:25:07.1646181Z","Info","ShareTargetResolved","Get-SmbShare","share-WINSERVER-SSEnt0051","","Resolved share target \\WINSERVER\SSEnt0051","C:\ShareSurferEnterpriseLab\Enterprise\Share0051"
"61dde14e2b1e49e6b4b1345fb9269768","2026-06-05T17:25:07.1666288Z","Info","TargetPathResolved","TargetPath","share-WINSERVER-SSEnt0051","","Resolved target path C:\ShareSurferEnterpriseLab\Enterprise\Share0051","C:\ShareSurferEnterpriseLab\Enterprise\Share0051"
"92e0a47dd1c949beb6deefa504bfd9e5","2026-06-05T17:25:08.0657136Z","Info","ShareTargetResolved","Get-SmbShare","share-WINSERVER-SSEnt0052","","Resolved share target \\WINSERVER\SSEnt0052","C:\ShareSurferEnterpriseLab\Enterprise\Share0052"
"f130943abb894c77abf5620472fd9f9f","2026-06-05T17:25:08.0677409Z","Info","TargetPathResolved","TargetPath","share-WINSERVER-SSEnt0052","","Resolved target path C:\ShareSurferEnterpriseLab\Enterprise\Share0052","C:\ShareSurferEnterpriseLab\Enterprise\Share0052"
"e625d2a47ffb42988431143f81399842","2026-06-05T17:25:08.6635889Z","Info","ShareTargetResolved","Get-SmbShare","share-WINSERVER-SSEnt0053","","Resolved share target \\WINSERVER\SSEnt0053","C:\ShareSurferEnterpriseLab\Enterprise\Share0053"
"4bba459505ac4db78201c91d58a5a658","2026-06-05T17:25:08.6653461Z","Info","TargetPathResolved","TargetPath","share-WINSERVER-SSEnt0053","","Resolved target path C:\ShareSurferEnterpriseLab\Enterprise\Share0053","C:\ShareSurferEnterpriseLab\Enterprise\Share0053"
"c1fb522ce8424bdc8db25a488ade0eac","2026-06-05T17:25:09.2156207Z","Info","ShareTargetResolved","Get-SmbShare","share-WINSERVER-SSEnt0054","","Resolved share target \\WINSERVER\SSEnt0054","C:\ShareSurferEnterpriseLab\Enterprise\Share0054"
"eb3acc0f2c994c99abd131f02276f1b5","2026-06-05T17:25:09.2176315Z","Info","TargetPathResolved","TargetPath","share-WINSERVER-SSEnt0054","","Resolved target path C:\ShareSurferEnterpriseLab\Enterprise\Share0054","C:\ShareSurferEnterpriseLab\Enterprise\Share0054"
"b3146f6e1d8342b2b9747f6e87fb668d","2026-06-05T17:25:09.8012958Z","Info","ShareTargetResolved","Get-SmbShare","share-WINSERVER-SSEnt0055","","Resolved share target \\WINSERVER\SSEnt0055","C:\ShareSurferEnterpriseLab\Enterprise\Share0055"
"363dddadbdcb4bd3bd5f5d28a2d27a48","2026-06-05T17:25:09.8033174Z","Info","TargetPathResolved","TargetPath","share-WINSERVER-SSEnt0055","","Resolved target path C:\ShareSurferEnterpriseLab\Enterprise\Share0055","C:\ShareSurferEnterpriseLab\Enterprise\Share0055"
"e4019184487e48f389c7aa5083160a43","2026-06-05T17:25:10.2648214Z","Info","ShareTargetResolved","Get-SmbShare","share-WINSERVER-SSEnt0056","","Resolved share target \\WINSERVER\SSEnt0056","C:\ShareSurferEnterpriseLab\Enterprise\Share0056"
"cf2485c27370429cb16f8587a037972c","2026-06-05T17:25:10.2746380Z","Info","TargetPathResolved","TargetPath","share-WINSERVER-SSEnt0056","","Resolved target path C:\ShareSurferEnterpriseLab\Enterprise\Share0056","C:\ShareSurferEnterpriseLab\Enterprise\Share0056"
"167434ecf87f4b9aa8f2a64dc3764e7e","2026-06-05T17:25:10.7552330Z","Info","ShareTargetResolved","Get-SmbShare","share-WINSERVER-SSEnt0057","","Resolved share target \\WINSERVER\SSEnt0057","C:\ShareSurferEnterpriseLab\Enterprise\Share0057"
"9604ffda4aa74108a3b91b9e675a11ec","2026-06-05T17:25:10.7572510Z","Info","TargetPathResolved","TargetPath","share-WINSERVER-SSEnt0057","","Resolved target path C:\ShareSurferEnterpriseLab\Enterprise\Share0057","C:\ShareSurferEnterpriseLab\Enterprise\Share0057"
"b4d8bb86aa074c4f83c0895bd485c15b","2026-06-05T17:25:11.3830543Z","Info","ShareTargetResolved","Get-SmbShare","share-WINSERVER-SSEnt0058","","Resolved share target \\WINSERVER\SSEnt0058","C:\ShareSurferEnterpriseLab\Enterprise\Share0058"
"d594dcaed05740cfb5146971d19dbbbb","2026-06-05T17:25:11.3830543Z","Info","TargetPathResolved","TargetPath","share-WINSERVER-SSEnt0058","","Resolved target path C:\ShareSurferEnterpriseLab\Enterprise\Share0058","C:\ShareSurferEnterpriseLab\Enterprise\Share0058"
"0c3a1b7905834693964d2c89e9e2c23c","2026-06-05T17:25:11.9874906Z","Info","ShareTargetResolved","Get-SmbShare","share-WINSERVER-SSEnt0059","","Resolved share target \\WINSERVER\SSEnt0059","C:\ShareSurferEnterpriseLab\Enterprise\Share0059"
"0b0176df650d43edbb7c529e54ee3a7e","2026-06-05T17:25:11.9895005Z","Info","TargetPathResolved","TargetPath","share-WINSERVER-SSEnt0059","","Resolved target path C:\ShareSurferEnterpriseLab\Enterprise\Share0059","C:\ShareSurferEnterpriseLab\Enterprise\Share0059"
"b020581570cc44ffa46d6b698aaa6f98","2026-06-05T17:25:12.5106425Z","Info","ShareTargetResolved","Get-SmbShare","share-WINSERVER-SSEnt0060","","Resolved share target \\WINSERVER\SSEnt0060","C:\ShareSurferEnterpriseLab\Enterprise\Share0060"
"18af49ffa95a48b288b46f4e4bd51868","2026-06-05T17:25:12.5126529Z","Info","TargetPathResolved","TargetPath","share-WINSERVER-SSEnt0060","","Resolved target path C:\ShareSurferEnterpriseLab\Enterprise\Share0060","C:\ShareSurferEnterpriseLab\Enterprise\Share0060"
"336a0f830acb43ccbef8c39d89e6045b","2026-06-05T17:25:13.1062245Z","Info","ShareTargetResolved","Get-SmbShare","share-WINSERVER-SSEnt0061","","Resolved share target \\WINSERVER\SSEnt0061","C:\ShareSurferEnterpriseLab\Enterprise\Share0061"
"d4571d92b2e343638da88b392b05dbab","2026-06-05T17:25:13.1082367Z","Info","TargetPathResolved","TargetPath","share-WINSERVER-SSEnt0061","","Resolved target path C:\ShareSurferEnterpriseLab\Enterprise\Share0061","C:\ShareSurferEnterpriseLab\Enterprise\Share0061"
"32207411e07d4f5f9cabb0812dca65e2","2026-06-05T17:25:13.8558159Z","Info","ShareTargetResolved","Get-SmbShare","share-WINSERVER-SSEnt0062","","Resolved share target \\WINSERVER\SSEnt0062","C:\ShareSurferEnterpriseLab\Enterprise\Share0062"
"aa1ba77bb3bc4a70bc1371c52d01beb4","2026-06-05T17:25:13.8598505Z","Info","TargetPathResolved","TargetPath","share-WINSERVER-SSEnt0062","","Resolved target path C:\ShareSurferEnterpriseLab\Enterprise\Share0062","C:\ShareSurferEnterpriseLab\Enterprise\Share0062"
"f3bb92725d17484c9d7d8cdad7c4a63c","2026-06-05T17:25:14.5010392Z","Info","ShareTargetResolved","Get-SmbShare","share-WINSERVER-SSEnt0063","","Resolved share target \\WINSERVER\SSEnt0063","C:\ShareSurferEnterpriseLab\Enterprise\Share0063"
"dd90a1e8a43d485a900bee5ba91b6cc8","2026-06-05T17:25:14.5030540Z","Info","TargetPathResolved","TargetPath","share-WINSERVER-SSEnt0063","","Resolved target path C:\ShareSurferEnterpriseLab\Enterprise\Share0063","C:\ShareSurferEnterpriseLab\Enterprise\Share0063"
"b65c80e7f8fb4c43bd5409fe4db7bd50","2026-06-05T17:25:15.0611045Z","Info","ShareTargetResolved","Get-SmbShare","share-WINSERVER-SSEnt0064","","Resolved share target \\WINSERVER\SSEnt0064","C:\ShareSurferEnterpriseLab\Enterprise\Share0064"
"9685f75b052043d6bfdf52f9b76b22bd","2026-06-05T17:25:15.0631187Z","Info","TargetPathResolved","TargetPath","share-WINSERVER-SSEnt0064","","Resolved target path C:\ShareSurferEnterpriseLab\Enterprise\Share0064","C:\ShareSurferEnterpriseLab\Enterprise\Share0064"
"abaf42ed55ac494db65a90397196930d","2026-06-05T17:25:15.6606381Z","Info","ShareTargetResolved","Get-SmbShare","share-WINSERVER-SSEnt0065","","Resolved share target \\WINSERVER\SSEnt0065","C:\ShareSurferEnterpriseLab\Enterprise\Share0065"
"27792abb477c460086712e1c5810a4fd","2026-06-05T17:25:15.6626502Z","Info","TargetPathResolved","TargetPath","share-WINSERVER-SSEnt0065","","Resolved target path C:\ShareSurferEnterpriseLab\Enterprise\Share0065","C:\ShareSurferEnterpriseLab\Enterprise\Share0065"
"3b9d3e0b6cb6473fbd00f7af436d1d4c","2026-06-05T17:25:16.1894614Z","Info","ShareTargetResolved","Get-SmbShare","share-WINSERVER-SSEnt0066","","Resolved share target \\WINSERVER\SSEnt0066","C:\ShareSurferEnterpriseLab\Enterprise\Share0066"
"03c3dcc0ee344cc4bdc0d0ec9c19d262","2026-06-05T17:25:16.1914746Z","Info","TargetPathResolved","TargetPath","share-WINSERVER-SSEnt0066","","Resolved target path C:\ShareSurferEnterpriseLab\Enterprise\Share0066","C:\ShareSurferEnterpriseLab\Enterprise\Share0066"
"007d3d36cdd64af1b874f60ecbd991d1","2026-06-05T17:25:16.7546903Z","Info","ShareTargetResolved","Get-SmbShare","share-WINSERVER-SSEnt0067","","Resolved share target \\WINSERVER\SSEnt0067","C:\ShareSurferEnterpriseLab\Enterprise\Share0067"
"8261638f4cc94f10b52bc61d8239a3f0","2026-06-05T17:25:16.7567043Z","Info","TargetPathResolved","TargetPath","share-WINSERVER-SSEnt0067","","Resolved target path C:\ShareSurferEnterpriseLab\Enterprise\Share0067","C:\ShareSurferEnterpriseLab\Enterprise\Share0067"
"f312ec7a73524242a2807c8e4d35db14","2026-06-05T17:25:17.3805467Z","Info","ShareTargetResolved","Get-SmbShare","share-WINSERVER-SSEnt0068","","Resolved share target \\WINSERVER\SSEnt0068","C:\ShareSurferEnterpriseLab\Enterprise\Share0068"
"9ee1dbe2ce944645ae22a1d11434ac5c","2026-06-05T17:25:17.3943995Z","Info","TargetPathResolved","TargetPath","share-WINSERVER-SSEnt0068","","Resolved target path C:\ShareSurferEnterpriseLab\Enterprise\Share0068","C:\ShareSurferEnterpriseLab\Enterprise\Share0068"
"a2fd409dbdb84ba2a3a5c89cd5549a77","2026-06-05T17:25:18.0249775Z","Info","ShareTargetResolved","Get-SmbShare","share-WINSERVER-SSEnt0069","","Resolved share target \\WINSERVER\SSEnt0069","C:\ShareSurferEnterpriseLab\Enterprise\Share0069"
"f18dfe2336724102b371f484dfe9b17b","2026-06-05T17:25:18.0269944Z","Info","TargetPathResolved","TargetPath","share-WINSERVER-SSEnt0069","","Resolved target path C:\ShareSurferEnterpriseLab\Enterprise\Share0069","C:\ShareSurferEnterpriseLab\Enterprise\Share0069"
"a64eff49e9ae49c8b51a3a9d552fa0f8","2026-06-05T17:25:18.6582272Z","Info","ShareTargetResolved","Get-SmbShare","share-WINSERVER-SSEnt0070","","Resolved share target \\WINSERVER\SSEnt0070","C:\ShareSurferEnterpriseLab\Enterprise\Share0070"
"4261e6ef6b214c1ea64e0389a268e4e3","2026-06-05T17:25:18.6599920Z","Info","TargetPathResolved","TargetPath","share-WINSERVER-SSEnt0070","","Resolved target path C:\ShareSurferEnterpriseLab\Enterprise\Share0070","C:\ShareSurferEnterpriseLab\Enterprise\Share0070"
"e9d8d246cd674fec94d170a98a388ed3","2026-06-05T17:25:19.2426102Z","Info","ShareTargetResolved","Get-SmbShare","share-WINSERVER-SSEnt0071","","Resolved share target \\WINSERVER\SSEnt0071","C:\ShareSurferEnterpriseLab\Enterprise\Share0071"
"65ae94ef342a43798d2e6c73f1aa8bc2","2026-06-05T17:25:19.2446228Z","Info","TargetPathResolved","TargetPath","share-WINSERVER-SSEnt0071","","Resolved target path C:\ShareSurferEnterpriseLab\Enterprise\Share0071","C:\ShareSurferEnterpriseLab\Enterprise\Share0071"
"5a37257abd8d4af697677ee9d802f251","2026-06-05T17:25:19.8708596Z","Info","ShareTargetResolved","Get-SmbShare","share-WINSERVER-SSEnt0072","","Resolved share target \\WINSERVER\SSEnt0072","C:\ShareSurferEnterpriseLab\Enterprise\Share0072"
"bf4abc9925ac49088311a4ef796c2f74","2026-06-05T17:25:19.8748950Z","Info","TargetPathResolved","TargetPath","share-WINSERVER-SSEnt0072","","Resolved target path C:\ShareSurferEnterpriseLab\Enterprise\Share0072","C:\ShareSurferEnterpriseLab\Enterprise\Share0072"
"b62fe7225d0049c1a4404b41d24085f6","2026-06-05T17:25:20.4661534Z","Info","ShareTargetResolved","Get-SmbShare","share-WINSERVER-SSEnt0073","","Resolved share target \\WINSERVER\SSEnt0073","C:\ShareSurferEnterpriseLab\Enterprise\Share0073"
"4ed1c9da21f14b6795483cb5f5757809","2026-06-05T17:25:20.4681679Z","Info","TargetPathResolved","TargetPath","share-WINSERVER-SSEnt0073","","Resolved target path C:\ShareSurferEnterpriseLab\Enterprise\Share0073","C:\ShareSurferEnterpriseLab\Enterprise\Share0073"
"6faeca25b88147769015c5da0774aad1","2026-06-05T17:25:21.0388181Z","Info","ShareTargetResolved","Get-SmbShare","share-WINSERVER-SSEnt0074","","Resolved share target \\WINSERVER\SSEnt0074","C:\ShareSurferEnterpriseLab\Enterprise\Share0074"
"7b6b8d193095414ba5537c6b5dc1084d","2026-06-05T17:25:21.0423543Z","Info","TargetPathResolved","TargetPath","share-WINSERVER-SSEnt0074","","Resolved target path C:\ShareSurferEnterpriseLab\Enterprise\Share0074","C:\ShareSurferEnterpriseLab\Enterprise\Share0074"
"ea4003847bde48a3bcd38d2dc23badb7","2026-06-05T17:25:21.5840461Z","Info","ShareTargetResolved","Get-SmbShare","share-WINSERVER-SSEnt0075","","Resolved share target \\WINSERVER\SSEnt0075","C:\ShareSurferEnterpriseLab\Enterprise\Share0075"
"1c268ab10d5e4377955cd4989fd1ad07","2026-06-05T17:25:21.5860625Z","Info","TargetPathResolved","TargetPath","share-WINSERVER-SSEnt0075","","Resolved target path C:\ShareSurferEnterpriseLab\Enterprise\Share0075","C:\ShareSurferEnterpriseLab\Enterprise\Share0075"
"7d75ce6f4bfa48e6aa2e3f77d1339fd2","2026-06-05T17:25:22.1768468Z","Info","ShareTargetResolved","Get-SmbShare","share-WINSERVER-SSEnt0076","","Resolved share target \\WINSERVER\SSEnt0076","C:\ShareSurferEnterpriseLab\Enterprise\Share0076"
"bf55ab9a94d34a95ac7919464ca4d19d","2026-06-05T17:25:22.1808748Z","Info","TargetPathResolved","TargetPath","share-WINSERVER-SSEnt0076","","Resolved target path C:\ShareSurferEnterpriseLab\Enterprise\Share0076","C:\ShareSurferEnterpriseLab\Enterprise\Share0076"
"12d1149bf3fb4726816977718499af0e","2026-06-05T17:25:22.7526001Z","Info","ShareTargetResolved","Get-SmbShare","share-WINSERVER-SSEnt0077","","Resolved share target \\WINSERVER\SSEnt0077","C:\ShareSurferEnterpriseLab\Enterprise\Share0077"
"7f4e2b9ff11040079e44b2bca30bd15f","2026-06-05T17:25:22.7546156Z","Info","TargetPathResolved","TargetPath","share-WINSERVER-SSEnt0077","","Resolved target path C:\ShareSurferEnterpriseLab\Enterprise\Share0077","C:\ShareSurferEnterpriseLab\Enterprise\Share0077"
"beee8dbb840c4a42bb6ac42716a36a8a","2026-06-05T17:25:23.3914427Z","Info","ShareTargetResolved","Get-SmbShare","share-WINSERVER-SSEnt0078","","Resolved share target \\WINSERVER\SSEnt0078","C:\ShareSurferEnterpriseLab\Enterprise\Share0078"
"ef869907df52424eb74a1be72f51d3e6","2026-06-05T17:25:23.4035682Z","Info","TargetPathResolved","TargetPath","share-WINSERVER-SSEnt0078","","Resolved target path C:\ShareSurferEnterpriseLab\Enterprise\Share0078","C:\ShareSurferEnterpriseLab\Enterprise\Share0078"
"ac01cee27c5b45c4beb333017089406b","2026-06-05T17:25:24.0430193Z","Info","ShareTargetResolved","Get-SmbShare","share-WINSERVER-SSEnt0079","","Resolved share target \\WINSERVER\SSEnt0079","C:\ShareSurferEnterpriseLab\Enterprise\Share0079"
"c50f26685d4442d6a8ba2993a90583d3","2026-06-05T17:25:24.0465742Z","Info","TargetPathResolved","TargetPath","share-WINSERVER-SSEnt0079","","Resolved target path C:\ShareSurferEnterpriseLab\Enterprise\Share0079","C:\ShareSurferEnterpriseLab\Enterprise\Share0079"
"cf80751982e54a9e8e72326f56ea6a41","2026-06-05T17:25:24.7120204Z","Info","ShareTargetResolved","Get-SmbShare","share-WINSERVER-SSEnt0080","","Resolved share target \\WINSERVER\SSEnt0080","C:\ShareSurferEnterpriseLab\Enterprise\Share0080"
"506e4091c54d45fc97eef15b834befb3","2026-06-05T17:25:24.7140360Z","Info","TargetPathResolved","TargetPath","share-WINSERVER-SSEnt0080","","Resolved target path C:\ShareSurferEnterpriseLab\Enterprise\Share0080","C:\ShareSurferEnterpriseLab\Enterprise\Share0080"
"563d19e11c0e4831ba057630b4895f8c","2026-06-05T17:25:25.3795168Z","Info","ShareTargetResolved","Get-SmbShare","share-WINSERVER-SSEnt0081","","Resolved share target \\WINSERVER\SSEnt0081","C:\ShareSurferEnterpriseLab\Enterprise\Share0081"
"92f180a2aec047dc9df634f820f9953b","2026-06-05T17:25:25.3825377Z","Info","TargetPathResolved","TargetPath","share-WINSERVER-SSEnt0081","","Resolved target path C:\ShareSurferEnterpriseLab\Enterprise\Share0081","C:\ShareSurferEnterpriseLab\Enterprise\Share0081"
"b4ed2cbd66904fa195afba3f2c047949","2026-06-05T17:25:26.0514364Z","Info","ShareTargetResolved","Get-SmbShare","share-WINSERVER-SSEnt0082","","Resolved share target \\WINSERVER\SSEnt0082","C:\ShareSurferEnterpriseLab\Enterprise\Share0082"
"2b9ee2781a10437d90051728ecc962bf","2026-06-05T17:25:26.0534488Z","Info","TargetPathResolved","TargetPath","share-WINSERVER-SSEnt0082","","Resolved target path C:\ShareSurferEnterpriseLab\Enterprise\Share0082","C:\ShareSurferEnterpriseLab\Enterprise\Share0082"
"b3fdaf3fa17642f3881120f04dbf73a8","2026-06-05T17:25:26.6051855Z","Info","ShareTargetResolved","Get-SmbShare","share-WINSERVER-SSEnt0083","","Resolved share target \\WINSERVER\SSEnt0083","C:\ShareSurferEnterpriseLab\Enterprise\Share0083"
"0cbc2818bbb34ef0b02d9972c669a2a2","2026-06-05T17:25:26.6095739Z","Info","TargetPathResolved","TargetPath","share-WINSERVER-SSEnt0083","","Resolved target path C:\ShareSurferEnterpriseLab\Enterprise\Share0083","C:\ShareSurferEnterpriseLab\Enterprise\Share0083"
"196e52c2dd4d4c7dbd09e7245dfef8a0","2026-06-05T17:25:27.2678724Z","Info","ShareTargetResolved","Get-SmbShare","share-WINSERVER-SSEnt0084","","Resolved share target \\WINSERVER\SSEnt0084","C:\ShareSurferEnterpriseLab\Enterprise\Share0084"
"5016650339dc4baaab33f95d9024cfeb","2026-06-05T17:25:27.2698919Z","Info","TargetPathResolved","TargetPath","share-WINSERVER-SSEnt0084","","Resolved target path C:\ShareSurferEnterpriseLab\Enterprise\Share0084","C:\ShareSurferEnterpriseLab\Enterprise\Share0084"
"857febcf457c4ea396e5d02fe1d1fd99","2026-06-05T17:25:27.9043170Z","Info","ShareTargetResolved","Get-SmbShare","share-WINSERVER-SSEnt0085","","Resolved share target \\WINSERVER\SSEnt0085","C:\ShareSurferEnterpriseLab\Enterprise\Share0085"
"475213c3e50d4f1690be49cf10b2d30f","2026-06-05T17:25:27.9063251Z","Info","TargetPathResolved","TargetPath","share-WINSERVER-SSEnt0085","","Resolved target path C:\ShareSurferEnterpriseLab\Enterprise\Share0085","C:\ShareSurferEnterpriseLab\Enterprise\Share0085"
"226cb993121c47d084ee83ac17c8c36a","2026-06-05T17:25:28.4933993Z","Info","ShareTargetResolved","Get-SmbShare","share-WINSERVER-SSEnt0086","","Resolved share target \\WINSERVER\SSEnt0086","C:\ShareSurferEnterpriseLab\Enterprise\Share0086"
"4e6b58596d0040d3b2475316a4787f61","2026-06-05T17:25:28.4933993Z","Info","TargetPathResolved","TargetPath","share-WINSERVER-SSEnt0086","","Resolved target path C:\ShareSurferEnterpriseLab\Enterprise\Share0086","C:\ShareSurferEnterpriseLab\Enterprise\Share0086"
"d6c29d237d0e4dd28c297cc7c6ebebe6","2026-06-05T17:25:29.0743414Z","Info","ShareTargetResolved","Get-SmbShare","share-WINSERVER-SSEnt0087","","Resolved share target \\WINSERVER\SSEnt0087","C:\ShareSurferEnterpriseLab\Enterprise\Share0087"
"297412760a7040b8bd4d68ea0b8b3efc","2026-06-05T17:25:29.0783642Z","Info","TargetPathResolved","TargetPath","share-WINSERVER-SSEnt0087","","Resolved target path C:\ShareSurferEnterpriseLab\Enterprise\Share0087","C:\ShareSurferEnterpriseLab\Enterprise\Share0087"
"94e11ad1c7144432b3fa61a13c9b00f8","2026-06-05T17:25:29.6474642Z","Info","ShareTargetResolved","Get-SmbShare","share-WINSERVER-SSEnt0088","","Resolved share target \\WINSERVER\SSEnt0088","C:\ShareSurferEnterpriseLab\Enterprise\Share0088"
"621ac419f1664f45a05b75c76c88724a","2026-06-05T17:25:29.6494772Z","Info","TargetPathResolved","TargetPath","share-WINSERVER-SSEnt0088","","Resolved target path C:\ShareSurferEnterpriseLab\Enterprise\Share0088","C:\ShareSurferEnterpriseLab\Enterprise\Share0088"
"a4691f4560f6481f87bdc998474a4e34","2026-06-05T17:25:30.1440258Z","Info","ShareTargetResolved","Get-SmbShare","share-WINSERVER-SSEnt0089","","Resolved share target \\WINSERVER\SSEnt0089","C:\ShareSurferEnterpriseLab\Enterprise\Share0089"
"0524fe014f2e429880c0a3dcf685f0ad","2026-06-05T17:25:30.1460380Z","Info","TargetPathResolved","TargetPath","share-WINSERVER-SSEnt0089","","Resolved target path C:\ShareSurferEnterpriseLab\Enterprise\Share0089","C:\ShareSurferEnterpriseLab\Enterprise\Share0089"
"fef3c5edeb204245a5e184190697cb04","2026-06-05T17:25:30.6230857Z","Info","ShareTargetResolved","Get-SmbShare","share-WINSERVER-SSEnt0090","","Resolved share target \\WINSERVER\SSEnt0090","C:\ShareSurferEnterpriseLab\Enterprise\Share0090"
"fbd12b25b46a4980bdcdad5946521188","2026-06-05T17:25:30.6246087Z","Info","TargetPathResolved","TargetPath","share-WINSERVER-SSEnt0090","","Resolved target path C:\ShareSurferEnterpriseLab\Enterprise\Share0090","C:\ShareSurferEnterpriseLab\Enterprise\Share0090"
"fa7d332072e04589b488c05c7c6070c5","2026-06-05T17:25:31.1233761Z","Info","ShareTargetResolved","Get-SmbShare","share-WINSERVER-SSEnt0091","","Resolved share target \\WINSERVER\SSEnt0091","C:\ShareSurferEnterpriseLab\Enterprise\Share0091"
"14ae4055aa92431296d9f5133ea25258","2026-06-05T17:25:31.1269871Z","Info","TargetPathResolved","TargetPath","share-WINSERVER-SSEnt0091","","Resolved target path C:\ShareSurferEnterpriseLab\Enterprise\Share0091","C:\ShareSurferEnterpriseLab\Enterprise\Share0091"
"fbc21fa43e474f908afbabe3d966aa97","2026-06-05T17:25:31.8520396Z","Info","ShareTargetResolved","Get-SmbShare","share-WINSERVER-SSEnt0092","","Resolved share target \\WINSERVER\SSEnt0092","C:\ShareSurferEnterpriseLab\Enterprise\Share0092"
"267e62f595c549f89294e499edfbb260","2026-06-05T17:25:31.8540505Z","Info","TargetPathResolved","TargetPath","share-WINSERVER-SSEnt0092","","Resolved target path C:\ShareSurferEnterpriseLab\Enterprise\Share0092","C:\ShareSurferEnterpriseLab\Enterprise\Share0092"
