"ItemId","ShareId","FullPath","Identity","Rights","AccessControlType","IsInherited","InheritanceFlags","PropagationFlags","Depth"
"765b63f377aa48609a489778497cd3d0","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02","NT AUTHORITY\Authenticated Users","Modify, Synchronize","Allow","True","None","None","5"
"765b63f377aa48609a489778497cd3d0","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02","NT AUTHORITY\Authenticated Users","-536805376","Allow","True","ContainerInherit, ObjectInherit","InheritOnly","5"
"765b63f377aa48609a489778497cd3d0","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02","BUILTIN\Users","ReadAndExecute, Synchronize","Allow","True","None","None","5"
"765b63f377aa48609a489778497cd3d0","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02","BUILTIN\Users","-1610612736","Allow","True","ContainerInherit, ObjectInherit","InheritOnly","5"
"b3ef1b174da3465a90a37d7aead96c5d","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder01","LAB\SS-ENT-0001-Editors","Modify, Synchronize","Allow","True","ContainerInherit, ObjectInherit","None","6"
"b3ef1b174da3465a90a37d7aead96c5d","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder01","BUILTIN\Administrators","FullControl","Allow","True","None","None","6"
"b3ef1b174da3465a90a37d7aead96c5d","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder01","BUILTIN\Administrators","268435456","Allow","True","ContainerInherit, ObjectInherit","InheritOnly","6"
"b3ef1b174da3465a90a37d7aead96c5d","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder01","NT AUTHORITY\SYSTEM","FullControl","Allow","True","None","None","6"
"b3ef1b174da3465a90a37d7aead96c5d","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder01","NT AUTHORITY\SYSTEM","268435456","Allow","True","ContainerInherit, ObjectInherit","InheritOnly","6"
"b3ef1b174da3465a90a37d7aead96c5d","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder01","NT AUTHORITY\Authenticated Users","Modify, Synchronize","Allow","True","None","None","6"
"b3ef1b174da3465a90a37d7aead96c5d","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder01","NT AUTHORITY\Authenticated Users","-536805376","Allow","True","ContainerInherit, ObjectInherit","InheritOnly","6"
"b3ef1b174da3465a90a37d7aead96c5d","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder01","BUILTIN\Users","ReadAndExecute, Synchronize","Allow","True","None","None","6"
"b3ef1b174da3465a90a37d7aead96c5d","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder01","BUILTIN\Users","-1610612736","Allow","True","ContainerInherit, ObjectInherit","InheritOnly","6"
"508a2f08d61b41ce8679e3ccaed8bead","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder02","LAB\SS-ENT-0001-Editors","Modify, Synchronize","Allow","True","ContainerInherit, ObjectInherit","None","6"
"508a2f08d61b41ce8679e3ccaed8bead","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder02","BUILTIN\Administrators","FullControl","Allow","True","None","None","6"
"508a2f08d61b41ce8679e3ccaed8bead","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder02","BUILTIN\Administrators","268435456","Allow","True","ContainerInherit, ObjectInherit","InheritOnly","6"
"508a2f08d61b41ce8679e3ccaed8bead","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder02","NT AUTHORITY\SYSTEM","FullControl","Allow","True","None","None","6"
"508a2f08d61b41ce8679e3ccaed8bead","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder02","NT AUTHORITY\SYSTEM","268435456","Allow","True","ContainerInherit, ObjectInherit","InheritOnly","6"
"508a2f08d61b41ce8679e3ccaed8bead","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder02","NT AUTHORITY\Authenticated Users","Modify, Synchronize","Allow","True","None","None","6"
"508a2f08d61b41ce8679e3ccaed8bead","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder02","NT AUTHORITY\Authenticated Users","-536805376","Allow","True","ContainerInherit, ObjectInherit","InheritOnly","6"
"508a2f08d61b41ce8679e3ccaed8bead","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder02","BUILTIN\Users","ReadAndExecute, Synchronize","Allow","True","None","None","6"
"508a2f08d61b41ce8679e3ccaed8bead","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder02","BUILTIN\Users","-1610612736","Allow","True","ContainerInherit, ObjectInherit","InheritOnly","6"
"f91272e234a541feae7f29318527b66c","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder03","LAB\SS-ENT-0001-Editors","Modify, Synchronize","Allow","True","ContainerInherit, ObjectInherit","None","6"
"f91272e234a541feae7f29318527b66c","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder03","BUILTIN\Administrators","FullControl","Allow","True","None","None","6"
"f91272e234a541feae7f29318527b66c","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder03","BUILTIN\Administrators","268435456","Allow","True","ContainerInherit, ObjectInherit","InheritOnly","6"
"f91272e234a541feae7f29318527b66c","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder03","NT AUTHORITY\SYSTEM","FullControl","Allow","True","None","None","6"
"f91272e234a541feae7f29318527b66c","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder03","NT AUTHORITY\SYSTEM","268435456","Allow","True","ContainerInherit, ObjectInherit","InheritOnly","6"
"f91272e234a541feae7f29318527b66c","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder03","NT AUTHORITY\Authenticated Users","Modify, Synchronize","Allow","True","None","None","6"
"f91272e234a541feae7f29318527b66c","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder03","NT AUTHORITY\Authenticated Users","-536805376","Allow","True","ContainerInherit, ObjectInherit","InheritOnly","6"
"f91272e234a541feae7f29318527b66c","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder03","BUILTIN\Users","ReadAndExecute, Synchronize","Allow","True","None","None","6"
"f91272e234a541feae7f29318527b66c","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder03","BUILTIN\Users","-1610612736","Allow","True","ContainerInherit, ObjectInherit","InheritOnly","6"
"608261d9e7c24545ac1ccbc749519911","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder04","LAB\SS-ENT-0001-Editors","Modify, Synchronize","Allow","True","ContainerInherit, ObjectInherit","None","6"
"608261d9e7c24545ac1ccbc749519911","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder04","BUILTIN\Administrators","FullControl","Allow","True","None","None","6"
"608261d9e7c24545ac1ccbc749519911","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder04","BUILTIN\Administrators","268435456","Allow","True","ContainerInherit, ObjectInherit","InheritOnly","6"
"608261d9e7c24545ac1ccbc749519911","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder04","NT AUTHORITY\SYSTEM","FullControl","Allow","True","None","None","6"
"608261d9e7c24545ac1ccbc749519911","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder04","NT AUTHORITY\SYSTEM","268435456","Allow","True","ContainerInherit, ObjectInherit","InheritOnly","6"
"608261d9e7c24545ac1ccbc749519911","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder04","NT AUTHORITY\Authenticated Users","Modify, Synchronize","Allow","True","None","None","6"
"608261d9e7c24545ac1ccbc749519911","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder04","NT AUTHORITY\Authenticated Users","-536805376","Allow","True","ContainerInherit, ObjectInherit","InheritOnly","6"
"608261d9e7c24545ac1ccbc749519911","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder04","BUILTIN\Users","ReadAndExecute, Synchronize","Allow","True","None","None","6"
"608261d9e7c24545ac1ccbc749519911","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder04","BUILTIN\Users","-1610612736","Allow","True","ContainerInherit, ObjectInherit","InheritOnly","6"
"d8a24ec6816e405ba68dad7e1233dd4c","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder05","LAB\SS-ENT-0001-Editors","Modify, Synchronize","Allow","True","ContainerInherit, ObjectInherit","None","6"
"d8a24ec6816e405ba68dad7e1233dd4c","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder05","BUILTIN\Administrators","FullControl","Allow","True","None","None","6"
"d8a24ec6816e405ba68dad7e1233dd4c","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder05","BUILTIN\Administrators","268435456","Allow","True","ContainerInherit, ObjectInherit","InheritOnly","6"
"d8a24ec6816e405ba68dad7e1233dd4c","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder05","NT AUTHORITY\SYSTEM","FullControl","Allow","True","None","None","6"
"d8a24ec6816e405ba68dad7e1233dd4c","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder05","NT AUTHORITY\SYSTEM","268435456","Allow","True","ContainerInherit, ObjectInherit","InheritOnly","6"
"d8a24ec6816e405ba68dad7e1233dd4c","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder05","NT AUTHORITY\Authenticated Users","Modify, Synchronize","Allow","True","None","None","6"
"d8a24ec6816e405ba68dad7e1233dd4c","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder05","NT AUTHORITY\Authenticated Users","-536805376","Allow","True","ContainerInherit, ObjectInherit","InheritOnly","6"
"d8a24ec6816e405ba68dad7e1233dd4c","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder05","BUILTIN\Users","ReadAndExecute, Synchronize","Allow","True","None","None","6"
"d8a24ec6816e405ba68dad7e1233dd4c","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder05","BUILTIN\Users","-1610612736","Allow","True","ContainerInherit, ObjectInherit","InheritOnly","6"
"17832c86a75b497caa5c6171169cf8dc","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder06","LAB\SS-ENT-0001-Editors","Modify, Synchronize","Allow","True","ContainerInherit, ObjectInherit","None","6"
"17832c86a75b497caa5c6171169cf8dc","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder06","BUILTIN\Administrators","FullControl","Allow","True","None","None","6"
"17832c86a75b497caa5c6171169cf8dc","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder06","BUILTIN\Administrators","268435456","Allow","True","ContainerInherit, ObjectInherit","InheritOnly","6"
"17832c86a75b497caa5c6171169cf8dc","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder06","NT AUTHORITY\SYSTEM","FullControl","Allow","True","None","None","6"
"17832c86a75b497caa5c6171169cf8dc","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder06","NT AUTHORITY\SYSTEM","268435456","Allow","True","ContainerInherit, ObjectInherit","InheritOnly","6"
"17832c86a75b497caa5c6171169cf8dc","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder06","NT AUTHORITY\Authenticated Users","Modify, Synchronize","Allow","True","None","None","6"
"17832c86a75b497caa5c6171169cf8dc","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder06","NT AUTHORITY\Authenticated Users","-536805376","Allow","True","ContainerInherit, ObjectInherit","InheritOnly","6"
"17832c86a75b497caa5c6171169cf8dc","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder06","BUILTIN\Users","ReadAndExecute, Synchronize","Allow","True","None","None","6"
"17832c86a75b497caa5c6171169cf8dc","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder06","BUILTIN\Users","-1610612736","Allow","True","ContainerInherit, ObjectInherit","InheritOnly","6"
"6c68abbf12d64c20898d9d9a771342d5","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder07","LAB\SS-ENT-0001-Editors","Modify, Synchronize","Allow","True","ContainerInherit, ObjectInherit","None","6"
"6c68abbf12d64c20898d9d9a771342d5","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder07","BUILTIN\Administrators","FullControl","Allow","True","None","None","6"
"6c68abbf12d64c20898d9d9a771342d5","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder07","BUILTIN\Administrators","268435456","Allow","True","ContainerInherit, ObjectInherit","InheritOnly","6"
"6c68abbf12d64c20898d9d9a771342d5","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder07","NT AUTHORITY\SYSTEM","FullControl","Allow","True","None","None","6"
"6c68abbf12d64c20898d9d9a771342d5","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder07","NT AUTHORITY\SYSTEM","268435456","Allow","True","ContainerInherit, ObjectInherit","InheritOnly","6"
"6c68abbf12d64c20898d9d9a771342d5","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder07","NT AUTHORITY\Authenticated Users","Modify, Synchronize","Allow","True","None","None","6"
"6c68abbf12d64c20898d9d9a771342d5","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder07","NT AUTHORITY\Authenticated Users","-536805376","Allow","True","ContainerInherit, ObjectInherit","InheritOnly","6"
"6c68abbf12d64c20898d9d9a771342d5","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder07","BUILTIN\Users","ReadAndExecute, Synchronize","Allow","True","None","None","6"
"6c68abbf12d64c20898d9d9a771342d5","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder07","BUILTIN\Users","-1610612736","Allow","True","ContainerInherit, ObjectInherit","InheritOnly","6"
"89e58f13d41f44d3b42dca07cb0cc733","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder08","LAB\SS-ENT-0001-Editors","Modify, Synchronize","Allow","True","ContainerInherit, ObjectInherit","None","6"
"89e58f13d41f44d3b42dca07cb0cc733","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder08","BUILTIN\Administrators","FullControl","Allow","True","None","None","6"
"89e58f13d41f44d3b42dca07cb0cc733","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder08","BUILTIN\Administrators","268435456","Allow","True","ContainerInherit, ObjectInherit","InheritOnly","6"
"89e58f13d41f44d3b42dca07cb0cc733","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder08","NT AUTHORITY\SYSTEM","FullControl","Allow","True","None","None","6"
"89e58f13d41f44d3b42dca07cb0cc733","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder08","NT AUTHORITY\SYSTEM","268435456","Allow","True","ContainerInherit, ObjectInherit","InheritOnly","6"
"89e58f13d41f44d3b42dca07cb0cc733","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder08","NT AUTHORITY\Authenticated Users","Modify, Synchronize","Allow","True","None","None","6"
"89e58f13d41f44d3b42dca07cb0cc733","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder08","NT AUTHORITY\Authenticated Users","-536805376","Allow","True","ContainerInherit, ObjectInherit","InheritOnly","6"
"89e58f13d41f44d3b42dca07cb0cc733","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder08","BUILTIN\Users","ReadAndExecute, Synchronize","Allow","True","None","None","6"
"89e58f13d41f44d3b42dca07cb0cc733","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder08","BUILTIN\Users","-1610612736","Allow","True","ContainerInherit, ObjectInherit","InheritOnly","6"
"6ed2de35e3114423ace53d90cccad714","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLL","LAB\SS-ENT-0001-Editors","Modify, Synchronize","Allow","True","ContainerInherit, ObjectInherit","None","6"
"6ed2de35e3114423ace53d90cccad714","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLL","BUILTIN\Administrators","FullControl","Allow","True","None","None","6"
"6ed2de35e3114423ace53d90cccad714","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLL","BUILTIN\Administrators","268435456","Allow","True","ContainerInherit, ObjectInherit","InheritOnly","6"
"6ed2de35e3114423ace53d90cccad714","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLL","NT AUTHORITY\SYSTEM","FullControl","Allow","True","None","None","6"
"6ed2de35e3114423ace53d90cccad714","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLL","NT AUTHORITY\SYSTEM","268435456","Allow","True","ContainerInherit, ObjectInherit","InheritOnly","6"
"6ed2de35e3114423ace53d90cccad714","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLL","NT AUTHORITY\Authenticated Users","Modify, Synchronize","Allow","True","None","None","6"
"6ed2de35e3114423ace53d90cccad714","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLL","NT AUTHORITY\Authenticated Users","-536805376","Allow","True","ContainerInherit, ObjectInherit","InheritOnly","6"
"6ed2de35e3114423ace53d90cccad714","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLL","BUILTIN\Users","ReadAndExecute, Synchronize","Allow","True","None","None","6"
"6ed2de35e3114423ace53d90cccad714","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLL","BUILTIN\Users","-1610612736","Allow","True","ContainerInherit, ObjectInherit","InheritOnly","6"
"f7f43698abdb40038d47c3c125fc5ab9","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\sample.txt","LAB\SS-ENT-0001-Editors","Modify, Synchronize","Allow","True","None","None","6"
"f7f43698abdb40038d47c3c125fc5ab9","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\sample.txt","BUILTIN\Administrators","FullControl","Allow","True","None","None","6"
"f7f43698abdb40038d47c3c125fc5ab9","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\sample.txt","NT AUTHORITY\SYSTEM","FullControl","Allow","True","None","None","6"
"f7f43698abdb40038d47c3c125fc5ab9","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\sample.txt","NT AUTHORITY\Authenticated Users","Modify, Synchronize","Allow","True","None","None","6"
"f7f43698abdb40038d47c3c125fc5ab9","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\sample.txt","BUILTIN\Users","ReadAndExecute, Synchronize","Allow","True","None","None","6"
"5243cd89f21c4f6693da09a25987e1e7","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder01\File01.txt","LAB\SS-ENT-0001-Editors","Modify, Synchronize","Allow","True","None","None","7"
"5243cd89f21c4f6693da09a25987e1e7","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder01\File01.txt","BUILTIN\Administrators","FullControl","Allow","True","None","None","7"
