"ItemId","ShareId","ItemType","FullPath","RelativePath","Depth","Owner","InheritanceEnabled","InheritanceBrokenAt"
"ID-A228401EE83F","ID-831F51DD3CC8","Directory","ID-73142C5E0164","ID-F1F4B7648F71","4","ID-217D54F2A1BE","True",""
"ID-2F6EFCA05DD7","ID-3E737AE31037","Directory","ID-28C64F0A9A2B","ID-17655B7B4490","4","ID-217D54F2A1BE","True",""
"ID-71BD43F884B6","ID-14C8A54E7E2F","Directory","ID-3703D5344FE5","ID-4D425F02F8A3","4","ID-217D54F2A1BE","True",""
"ID-4D29B01C8FEF","ID-5FD55FA7C962","Directory","ID-41D677631A2E","ID-29093300A2DA","4","ID-217D54F2A1BE","True",""
"ID-979E10B28ADF","ID-7112513D9FC4","Directory","ID-A8FB17F2D198","ID-C67F529C8A93","4","ID-217D54F2A1BE","True",""
"ID-D469B28D237F","ID-2788FFE1310D","Directory","ID-2B47B212195E","ID-15030AE168D1","4","ID-217D54F2A1BE","True",""
"ID-04BB56A1D666","ID-494D91E2F01C","Directory","ID-E7D8A342CEBB","ID-FC2C8FF7B282","4","ID-217D54F2A1BE","True",""
"ID-D71A65210472","ID-1A5FF23A240B","Directory","ID-DFE1047D1EBB","ID-5EBB70078811","4","ID-217D54F2A1BE","True",""
"ID-48A11588D60C","ID-E29B62928EAC","Directory","ID-E2DDA050506C","ID-55DE4A95B555","4","ID-217D54F2A1BE","True",""
"ID-14320103AD85","ID-705132FBB983","Directory","ID-49450ECE50EC","ID-4FFECD7B71D5","4","ID-217D54F2A1BE","True",""
"ID-5FB5F3E9B2D7","ID-A666111AFFA0","Directory","ID-191AC2EE66A2","ID-98EB8E310B10","4","ID-217D54F2A1BE","True",""
"ID-95AE7A1D3300","ID-C8EF6513690C","Directory","ID-6782E1BE9F16","ID-E02537974294","4","ID-217D54F2A1BE","True",""
"ID-0EEC41AE4EE5","ID-9E17DCD4E36F","Directory","ID-DEDB20C97A97","ID-4337B78A1F66","4","ID-217D54F2A1BE","True",""
"ID-A3E5BDDCA94D","ID-308E49FCD84D","Directory","ID-7EE1D0039179","ID-78F62DB8C4D2","4","ID-217D54F2A1BE","True",""
"ID-8528389DD7EC","ID-F3A6F3B8F654","Directory","ID-E92D640A16E2","ID-D761DEA02F4B","4","ID-217D54F2A1BE","True",""
"ID-40F4E7EB7487","ID-776229634114","Directory","ID-A7F1B8DD3FFA","ID-820982DAC704","4","ID-217D54F2A1BE","True",""
"ID-B90A5F8961B5","ID-8390A3B043AA","Directory","ID-06645DB9E3B2","ID-DCC01C052F00","4","ID-217D54F2A1BE","True",""
"ID-6574C74BA7F6","ID-E87EF3CC3122","Directory","ID-194DC6FEB2A9","ID-2D204259CCCC","4","ID-217D54F2A1BE","True",""
"ID-60800E8E802E","ID-0CE178E955F6","Directory","ID-DD2E4269C705","ID-19AE56A9F5C2","4","ID-217D54F2A1BE","True",""
"ID-0F7796C155C6","ID-C134A27B34F9","Directory","ID-E53D43140E20","ID-50C024211CF5","4","ID-217D54F2A1BE","True",""
"ID-73E977646740","ID-467AC3C59612","Directory","ID-68BAA907C2C4","ID-220F067599C9","4","ID-217D54F2A1BE","True",""
"ID-13835F3A3251","ID-B8C54BECF801","Directory","ID-6937C4DA3E9E","ID-2D28D3BBAB3F","4","ID-217D54F2A1BE","True",""
"ID-D3A7697EB3CA","ID-14F183ABA571","Directory","ID-95E3566BA68D","ID-AA694491C5D3","4","ID-217D54F2A1BE","True",""
"ID-2AF713A7717D","ID-0947C5370084","Directory","ID-79F87A8C6FB0","ID-62295D999577","4","ID-217D54F2A1BE","True",""
"ID-7C96CAB22341","ID-2DEEF7075A0E","Directory","ID-1055D0A89132","ID-A72D91E06A6F","4","ID-217D54F2A1BE","True",""
"ID-F3B3DAFEE030","ID-45DF41C82285","Directory","ID-AFB540667383","ID-CA45A5F07173","4","ID-217D54F2A1BE","True",""
"ID-F8484C1721C4","ID-617F2AEC3D19","Directory","ID-7CFBA89B0492","ID-80029DFE1302","4","ID-217D54F2A1BE","True",""
"ID-E5B7B91B114A","ID-3D72E259E408","Directory","ID-17E0A0B2036C","ID-BA5201F0EACA","4","ID-217D54F2A1BE","True",""
"ID-D1C6BCE79232","ID-B3161AFA39C7","Directory","ID-A784745E1085","ID-6D3C0D1E18FB","4","ID-217D54F2A1BE","True",""
"ID-B6DA7B12A1E4","ID-9AB3A1D41F6F","Directory","ID-FC0C819AAF43","ID-8907145A36E9","4","ID-217D54F2A1BE","True",""
"ID-FEA108436D81","ID-E151038A58F1","Directory","ID-FCFEBEAAB126","ID-4999107FFFD8","4","ID-217D54F2A1BE","True",""
"ID-EE8D59DD1FA9","ID-E687DEF6E207","Directory","ID-5615365A653C","ID-B64F1E80A49A","4","ID-217D54F2A1BE","True",""
"ID-F6CD5C7AE0B2","ID-1EE836D214D5","Directory","ID-F2CD2764B355","ID-274A200BC8F3","4","ID-217D54F2A1BE","True",""
"ID-12638CBBD55D","ID-16B17ECEA9A8","Directory","ID-01D03835FD1E","ID-5E17238B973B","4","ID-217D54F2A1BE","True",""
"ID-3746F6F7AEAB","ID-90F90BE522E7","Directory","ID-6DC6818F9C8A","ID-4E6CEFCD3E05","4","ID-217D54F2A1BE","True",""
"ID-8AFC21A7EF01","ID-7ED99E3DF14D","Directory","ID-717EDF6734BF","ID-DCB2DD723A0E","4","ID-217D54F2A1BE","True",""
"ID-BF03A2BDDD26","ID-8E0553952B64","Directory","ID-F531A2419120","ID-E2A030AFAC02","4","ID-217D54F2A1BE","True",""
"ID-1E6259681B97","ID-F9CC6633F61F","Directory","ID-6509BEBDAD6C","ID-5DED80939431","4","ID-217D54F2A1BE","True",""
"ID-508765265FAC","ID-DBB1C39A0B00","Directory","ID-679120985334","ID-D927EB55174F","4","ID-217D54F2A1BE","True",""
"ID-B38754A4DA7D","ID-083441950D2E","Directory","ID-4994D70480EC","ID-1A0A05A2FF42","4","ID-217D54F2A1BE","True",""
"ID-81D562661DC8","ID-C4B36BC6B4AF","Directory","ID-103CB88588D7","ID-98C1B403325C","4","ID-217D54F2A1BE","True",""
"ID-30AD74F33904","ID-C9E8ED6EE942","Directory","ID-1D0B50240470","ID-1FE8C000A02D","4","ID-217D54F2A1BE","True",""
"ID-FBFE6FE5CFA2","ID-2289EAD8D82D","Directory","ID-C0D5166EAF43","ID-96A628D100E2","4","ID-217D54F2A1BE","True",""
"ID-59F10DE36F61","ID-05EDA4B1CD86","Directory","ID-B80BA60AF79B","ID-943A312CD4B0","4","ID-217D54F2A1BE","True",""
"ID-1859B2E9CA4C","ID-14FCC0FDFB22","Directory","ID-9B650C64B168","ID-7D2B78E84C98","4","ID-217D54F2A1BE","True",""
"ID-1E4405C1263C","ID-3ADDA7F5E394","Directory","ID-1236747166A1","ID-3590466B967F","4","ID-217D54F2A1BE","True",""
"ID-C9F3C211901B","ID-57BD8CDA7077","Directory","ID-9312A13CF01C","ID-54D5C2D8C62A","4","ID-217D54F2A1BE","True",""
"ID-57854A5684F6","ID-E9C60FF561F0","Directory","ID-EE7E26FEA1CB","ID-B766FD6A85FC","4","ID-217D54F2A1BE","True",""
"ID-97583701166A","ID-8199F4D1D424","Directory","ID-ACD1758AB2CD","ID-5DF87EDA1274","4","ID-217D54F2A1BE","True",""
"ID-75780090453C","ID-70BDF6B0B975","Directory","ID-B16E77C1F106","ID-E12A450D8C30","4","ID-217D54F2A1BE","True",""
"ID-4F0286FCD595","ID-D8CD7F796E22","Directory","ID-5B88B4C132D8","ID-8ECB69986167","4","ID-217D54F2A1BE","True",""
"ID-87A257A48B3B","ID-C33FA51EC066","Directory","ID-E31EC86F4EC9","ID-1EC5D4B04325","4","ID-217D54F2A1BE","True",""
"ID-B3DD0DAA62A4","ID-2D18C633D625","Directory","ID-63E570AAE617","ID-4B7B168D3182","4","ID-217D54F2A1BE","True",""
"ID-68587507D79F","ID-B5C59F3D2E5D","Directory","ID-369029FD05BF","ID-7149ED615705","4","ID-217D54F2A1BE","True",""
"ID-479C0481AD01","ID-34E2B885354B","Directory","ID-5CEAF7109A93","ID-A555071DCB01","4","ID-217D54F2A1BE","True",""
"ID-9FCF7D5937EA","ID-86618F9EAF19","Directory","ID-608252B6BBE6","ID-A9F30C10D2EB","4","ID-217D54F2A1BE","True",""
"ID-CBDDA5BA8827","ID-875AA644BF64","Directory","ID-7430231D50F7","ID-5D9842128BB5","4","ID-217D54F2A1BE","True",""
"ID-55ACBCDE5F35","ID-008890E394CB","Directory","ID-D6E6636C0B63","ID-C86B72E4499A","4","ID-217D54F2A1BE","True",""
"ID-8DD5CA981582","ID-3CA7D0E535EC","Directory","ID-97D70BA8CA7A","ID-611848C88D21","4","ID-217D54F2A1BE","True",""
"ID-74DE9D578CCF","ID-4F172941788F","Directory","ID-C4C482B8F1FB","ID-CE8699E31DC7","4","ID-217D54F2A1BE","True",""
"ID-F46DA7D7ED13","ID-74D54D731E35","Directory","ID-C2D9445C4ED0","ID-ED9083F44FEC","4","ID-217D54F2A1BE","True",""
"ID-EA78BADC05E8","ID-1D408B14F488","Directory","ID-44F4AFEB5BFF","ID-20CD5D85DAD4","4","ID-217D54F2A1BE","True",""
"ID-425243E5E207","ID-83C596438B47","Directory","ID-2C02A2CBBC52","ID-A08DFEFE3DE1","4","ID-217D54F2A1BE","True",""
"ID-57965988220F","ID-1371A33DF7F4","Directory","ID-D4E8F145AEC2","ID-4BA44C2F5DB3","4","ID-217D54F2A1BE","True",""
"ID-5F0682E9FEC0","ID-6AF0D280D0CF","Directory","ID-E2BEC05D82AA","ID-22ABE70FF846","4","ID-217D54F2A1BE","True",""
"ID-FF19A8A37FDE","ID-066ECF24BDD6","Directory","ID-3AD1C1FB2DCA","ID-5537EAAC03F1","4","ID-217D54F2A1BE","True",""
"ID-616408C1420E","ID-4EB960C1B058","Directory","ID-9DDF17282E0D","ID-7997161D6E77","4","ID-217D54F2A1BE","True",""
"ID-0426C12E0A6F","ID-C6A43A7B7FFA","Directory","ID-916AEBA5F87E","ID-5F4AF65D76D6","4","ID-217D54F2A1BE","True",""
"ID-A5542943A6C5","ID-67532121DE71","Directory","ID-4E0BF4A0C9CD","ID-F2010B14D47A","4","ID-217D54F2A1BE","True",""
"ID-E62ABA05D3D0","ID-385FAC60F25E","Directory","ID-3871BCF0B954","ID-920374A6D79D","4","ID-217D54F2A1BE","True",""
"ID-AB36B0ED2B8A","ID-8FB08A87821A","Directory","ID-68D853B118FB","ID-98736846C0FC","4","ID-217D54F2A1BE","True",""
"ID-F685E0D47D42","ID-1B0D2BC7B4E5","Directory","ID-0DB027DBDBD2","ID-7F5BA70B11C1","4","ID-217D54F2A1BE","True",""
"ID-2B0C930EAC78","ID-F169EE19CC18","Directory","ID-B4BA800DA7E3","ID-A3ABAEDDA82B","4","ID-217D54F2A1BE","True",""
"ID-6F168B153F44","ID-7A0DEC188383","Directory","ID-C6CEE1AA2494","ID-3092BD45B7A0","4","ID-217D54F2A1BE","True",""
"ID-58AEC38526CA","ID-0C731D98B010","Directory","ID-494B23722EB9","ID-E24555510875","4","ID-217D54F2A1BE","True",""
"ID-0D80BA19924C","ID-676F17E08F06","Directory","ID-FC0E786E35FC","ID-17C5968F2ED8","4","ID-217D54F2A1BE","True",""
"ID-A63B5AAC6032","ID-5F805B08A0B9","Directory","ID-3C21859471EA","ID-3A3EBF058843","4","ID-217D54F2A1BE","True",""
"ID-69BA7401FC0C","ID-5D806D3A2C71","Directory","ID-D45FDA5AB575","ID-377521FDE0FC","4","ID-217D54F2A1BE","True",""
"ID-657EA4FC33F4","ID-86026C31B641","Directory","ID-99C545D2A833","ID-06BA217B988D","4","ID-217D54F2A1BE","True",""
"ID-2905A424A8D8","ID-C5FA2EB4A67F","Directory","ID-50761910F7EA","ID-E8C83141D64D","4","ID-217D54F2A1BE","True",""
"ID-23A5049FFD12","ID-3A941C54F16C","Directory","ID-116DFA8A4A7F","ID-B52A7B1462B2","4","ID-217D54F2A1BE","True",""
"ID-B46A1BFBCB4A","ID-058A799E2607","Directory","ID-A3D3E2E67C99","ID-C9A0F3C8A1DB","4","ID-217D54F2A1BE","True",""
"ID-3902AFDEBAB9","ID-6AC212A8B12F","Directory","ID-CB2906A6F2D9","ID-44CABEA0D210","4","ID-217D54F2A1BE","True",""
"ID-EF83430C5809","ID-75D1766CF45B","Directory","ID-9AD0FC47AD09","ID-D5DF242CF2D1","4","ID-217D54F2A1BE","True",""
"ID-3D56E51B1039","ID-A87D455646EB","Directory","ID-8A6A18DCB570","ID-43468D711914","4","ID-217D54F2A1BE","True",""
"ID-2F5C807BC5CD","ID-C109193D9695","Directory","ID-872AAFA1E6FD","ID-B3987FA971A4","4","ID-217D54F2A1BE","True",""
"ID-79090E0A6F75","ID-1869D9D0B5C4","Directory","ID-8ABF95DB6A4E","ID-8F4F0872C482","4","ID-217D54F2A1BE","True",""
"ID-01197405B03A","ID-03B7A9CEC579","Directory","ID-0E0CB2784DFC","ID-BD9828F8E3F5","4","ID-217D54F2A1BE","True",""
"ID-80CC7A716D5B","ID-564D74068950","Directory","ID-184C0B7ED6BE","ID-AAAEB3952633","4","ID-217D54F2A1BE","True",""
"ID-2B713A846603","ID-28AFAB9E2461","Directory","ID-8FC368C1DF4A","ID-3DF5024C1D18","4","ID-217D54F2A1BE","True",""
"ID-88FC1E23C7B1","ID-9866428035C6","Directory","ID-3B8C76A7F2D3","ID-76271C7A7878","4","ID-217D54F2A1BE","True",""
"ID-561213D25111","ID-31A3391AC535","Directory","ID-6E155CE74032","ID-D0644C531852","4","ID-217D54F2A1BE","True",""
"ID-F90EDF69C561","ID-670A11217498","Directory","ID-575E12CF822F","ID-1F05D36DC803","4","ID-217D54F2A1BE","True",""
"ID-B52B5422EEA5","ID-176C1CD16B83","Directory","ID-A8E07BA0396B","ID-25FF215557E7","4","ID-217D54F2A1BE","True",""
"ID-9B120ACFC362","ID-162C37B5820C","Directory","ID-8B0EE8522786","ID-E130938DEABB","4","ID-217D54F2A1BE","True",""
"ID-D25A7F49CCE1","ID-9ADF3911F35A","Directory","ID-DD5E2E8A0415","ID-DA25106A9C58","4","ID-217D54F2A1BE","True",""
"ID-C12D7EADBBFC","ID-090599BE211C","Directory","ID-6DBDFA887F5E","ID-7086C6F06328","4","ID-217D54F2A1BE","True",""
"ID-1A1109E6242C","ID-A6274D36B673","Directory","ID-238DB4E1F666","ID-EF2FC86AB427","4","ID-217D54F2A1BE","True",""
"ID-60DE260772BC","ID-A265E1068D43","Directory","ID-D711DB9884F6","ID-0EE4CF09A245","4","ID-217D54F2A1BE","True",""
"ID-9627DB244E09","ID-74EBF1652C35","Directory","ID-655C17FB65B8","ID-CF18327F284A","4","ID-217D54F2A1BE","True",""
"ID-5A804277AE76","ID-82ABF23B3BA0","Directory","ID-085701FBBB51","ID-7D1FFC873A21","4","ID-217D54F2A1BE","True",""
"ID-745E2D98423F","ID-E6A8A8F91EFF","Directory","ID-9E626A0576BD","ID-57BB216D5E66","4","ID-217D54F2A1BE","True",""
"ID-06A321235250","ID-F37BE760AE41","Directory","ID-C06DFFB269A7","ID-6303CDF03404","4","ID-217D54F2A1BE","True",""
"ID-B4736CF366AF","ID-018197248D33","Directory","ID-FE7AC986EE4A","ID-F395FBD31244","4","ID-217D54F2A1BE","True",""
"ID-22B7167D5BB9","ID-8CFB42968112","Directory","ID-C783A5BFE0CA","ID-D7EC2DB9935F","4","ID-217D54F2A1BE","True",""
"ID-BF374B5FBEF1","ID-4C82A36DE504","Directory","ID-65F674C6DFE5","ID-D04495D2CD3E","4","ID-217D54F2A1BE","True",""
"ID-DA16309BCAD4","ID-D3874DE06757","Directory","ID-A57B32A57025","ID-618C2ABC2B91","4","ID-217D54F2A1BE","True",""
"ID-3434242ED707","ID-CD2064FDBB72","Directory","ID-0DA5B9ED994E","ID-4F2535FD5AA1","4","ID-217D54F2A1BE","True",""
"ID-6955C210A153","ID-52E1CE8DC224","Directory","ID-76C42DF1A57A","ID-1127F83C8354","4","ID-217D54F2A1BE","True",""
"ID-6612FA1963BC","ID-FC687E3676BA","Directory","ID-487B2B3DB0E2","ID-B8A8DD241F58","4","ID-217D54F2A1BE","True",""
"ID-BA14C25CE9B6","ID-E1A5B09FCDE0","Directory","ID-351986449D3B","ID-7F4DB873D967","4","ID-217D54F2A1BE","True",""
"ID-B2B015BA4473","ID-527906860DD9","Directory","ID-1B9320B9F12C","ID-907E04EC6163","4","ID-217D54F2A1BE","True",""
"ID-3D09BDE56F21","ID-F9138B2AC339","Directory","ID-2C9A393BBAD2","ID-471FB4ACB92E","4","ID-217D54F2A1BE","True",""
"ID-99F1D4DF6CF5","ID-DC190EE601DF","Directory","ID-34D90D39C985","ID-BFCC90D5144C","4","ID-217D54F2A1BE","True",""
"ID-2BB4A6299154","ID-2D0EE4C04F45","Directory","ID-EA0A135CBEBF","ID-321296879802","4","ID-217D54F2A1BE","True",""
"ID-E19C0002972D","ID-61F0580FCA8B","Directory","ID-54BA5E01FE93","ID-FB2A822BCD93","4","ID-217D54F2A1BE","True",""
"ID-3AC355EBDC91","ID-271FC70318C7","Directory","ID-95B067849AC2","ID-3AAA5BF7DBF4","4","ID-217D54F2A1BE","True",""
"ID-9ACFAE65E90A","ID-A7A7D924EE06","Directory","ID-21F4B0B0F5D2","ID-79D1F5D99589","4","ID-217D54F2A1BE","True",""
"ID-A9FCEA5D79F8","ID-D235970EA67C","Directory","ID-6999AEF22A61","ID-F5066EBDA7D3","4","ID-217D54F2A1BE","True",""
"ID-ACD066B63313","ID-9DBB1F7CD8D1","Directory","ID-FD8A43B9174D","ID-0003CF17CEFA","4","ID-217D54F2A1BE","True",""
"ID-9412CCDC593D","ID-A8BEB5FCC841","Directory","ID-0127C5AF9591","ID-5A6FEADE3CE7","4","ID-217D54F2A1BE","True",""
"ID-1ADEB79A288A","ID-9A41D4B6DFC3","Directory","ID-6564DDEFB36A","ID-890E40D44A4D","4","ID-217D54F2A1BE","True",""
"ID-2D8CCDC014D0","ID-A0C09D4098DB","Directory","ID-6A16696320CA","ID-6428CD2CE6D6","4","ID-217D54F2A1BE","True",""
"ID-F5528A8706AF","ID-F8E6494BE27D","Directory","ID-B26B105332C2","ID-CB5C3F8B18AA","4","ID-217D54F2A1BE","True",""
"ID-5062C13AD198","ID-3D40A309B9EA","Directory","ID-C7B52E6E9A9B","ID-6290A5871968","4","ID-217D54F2A1BE","True",""
"ID-4457C6066A57","ID-A9AE53A7B1F4","Directory","ID-A2F82244F2EF","ID-970476055DAD","4","ID-217D54F2A1BE","True",""
"ID-C1A46E965CBD","ID-659960E88AF8","Directory","ID-6F1D7F5A0DB4","ID-C6F6BCB52517","4","ID-217D54F2A1BE","True",""
"ID-FFE413F5E34B","ID-7477E596CBFD","Directory","ID-EBA28686DE5C","ID-001D3FE83F90","4","ID-217D54F2A1BE","True",""
"ID-471E621EBAE0","ID-DE2290EC2EEE","Directory","ID-C55A63A4F12E","ID-3DA3BAA2FF9B","4","ID-217D54F2A1BE","True",""
"ID-DD49000B8442","ID-60A821374392","Directory","ID-1AD52AAB20F9","ID-8A0E5CABD560","4","ID-217D54F2A1BE","True",""
"ID-90C4ED947D1B","ID-E004B34628FC","Directory","ID-11ABF66E61A1","ID-683AC6850680","4","ID-217D54F2A1BE","True",""
"ID-C804433498FE","ID-C264ED80B217","Directory","ID-EB6E9E897281","ID-F5FEC9C13E7D","4","ID-217D54F2A1BE","True",""
"ID-6DA6053AB287","ID-A62AA04BDAB6","Directory","ID-F330B2A7D7FD","ID-3DA13A371C2C","4","ID-217D54F2A1BE","True",""
"ID-46094F573512","ID-FBD0B8F6649C","Directory","ID-7DBF6D1CA2D3","ID-E8E2DA593A08","4","ID-217D54F2A1BE","True",""
"ID-6F003F5049DB","ID-F566358DDF6E","Directory","ID-08F3D718547B","ID-433A43B8D79B","4","ID-217D54F2A1BE","True",""
"ID-E0D031442A50","ID-8DB73BDC737D","Directory","ID-EC0412DB3F3D","ID-8D7E5AF53276","4","ID-217D54F2A1BE","True",""
"ID-2B2CA439FFF4","ID-693E06240AF8","Directory","ID-F0F944ABE3AB","ID-14F7280AEAB5","4","ID-217D54F2A1BE","True",""
"ID-299170284679","ID-5CD6ECAD06C6","Directory","ID-3D27B6F87FD8","ID-BEA2E4018AAB","4","ID-217D54F2A1BE","True",""
"ID-CBBC82CEC055","ID-FF124570C335","Directory","ID-848CEC48CABE","ID-C7C9FD4F6691","4","ID-217D54F2A1BE","True",""
"ID-A2416F9F3080","ID-6FD723CB2D9C","Directory","ID-7379B32FB62C","ID-A15DA3AFC276","4","ID-217D54F2A1BE","True",""
"ID-307FFA25CBFC","ID-38513BEC2132","Directory","ID-91B527D9FA63","ID-011CCFCE0291","4","ID-217D54F2A1BE","True",""
"ID-90488AFC0A78","ID-C1406E3F26E1","Directory","ID-229B939824E7","ID-EC624FC935BB","4","ID-217D54F2A1BE","True",""
"ID-F554C1D29CA4","ID-421097DB8781","Directory","ID-D927D8EAC011","ID-2BA58838B8E7","4","ID-217D54F2A1BE","True",""
"ID-528D90EBA75A","ID-80FD41030D28","Directory","ID-7DA732153E3A","ID-F4D0C9FB8C81","4","ID-217D54F2A1BE","True",""
"ID-DA1591487126","ID-808E3F07CECF","Directory","ID-510E9645D06C","ID-761B42EC79A7","4","ID-217D54F2A1BE","True",""
"ID-76C654F56703","ID-F85AF365E7BA","Directory","ID-E883A104F021","ID-A647901156D7","4","ID-217D54F2A1BE","True",""
"ID-D9F6E6131932","ID-7D500D72EB3C","Directory","ID-A64C7A36266A","ID-7818E0F4CA57","4","ID-217D54F2A1BE","True",""
"ID-26FCECA33FDF","ID-5023A2B6D80F","Directory","ID-2062F5DD9422","ID-DDD22264A602","4","ID-217D54F2A1BE","True",""
"ID-7318AD72A942","ID-6E3D6B8288F3","Directory","ID-7724C39B3860","ID-86B768EB5F80","4","ID-217D54F2A1BE","True",""
"ID-E2F3777D035E","ID-09E4D6941BF4","Directory","ID-FC8CFD7636F8","ID-DD75722F672E","4","ID-217D54F2A1BE","True",""
"ID-A0D4F4ACCB1E","ID-CC31BBF06DC0","Directory","ID-1EF265C45545","ID-0BF17B8D091B","4","ID-217D54F2A1BE","True",""
"ID-57E875AD26BC","ID-F252A7B87037","Directory","ID-13822733A714","ID-C872D9EC9826","4","ID-217D54F2A1BE","True",""
"ID-8F918C745576","ID-588DDDA3D84D","Directory","ID-5960AFCF8BD4","ID-3F0FEE829D05","4","ID-217D54F2A1BE","True",""
"ID-F89F4AC9E187","ID-90E5136EB087","Directory","ID-D01B573097C3","ID-1854C48351B5","4","ID-217D54F2A1BE","True",""
"ID-0F8C7CA758C3","ID-358724F9C321","Directory","ID-AE324E27F527","ID-687E2BC73B32","4","ID-217D54F2A1BE","True",""
"ID-612F12B55E42","ID-57C65BD24302","Directory","ID-563C946FEC2F","ID-2CC9F01CC2AB","4","ID-217D54F2A1BE","True",""
"ID-252A048BA5BF","ID-D0BE4E751E7E","Directory","ID-F6321FE6D7A3","ID-9F5A995339E0","4","ID-217D54F2A1BE","True",""
"ID-786D04E9BB26","ID-94DA238A7344","Directory","ID-8FF10F78B464","ID-929D40D5F395","4","ID-217D54F2A1BE","True",""
"ID-16B50BC340C8","ID-87B8BE2679A2","Directory","ID-331EA5826709","ID-4C2CEA03CEE6","4","ID-217D54F2A1BE","True",""
"ID-A0AF0B675CBA","ID-16B41CEAF42B","Directory","ID-D6A322E90192","ID-E977F4AF8FD8","4","ID-217D54F2A1BE","True",""
"ID-4CE8D7E4A2CB","ID-C05E6BB9D24B","Directory","ID-EB975BF2F934","ID-1DA7649DCDBA","4","ID-217D54F2A1BE","True",""
"ID-7205DD6C857D","ID-BD2664F4BB01","Directory","ID-8CB281DA3BE7","ID-09948784C088","4","ID-217D54F2A1BE","True",""
"ID-A5B19D2D88A9","ID-A040368B1BF4","Directory","ID-A8D7F41D334E","ID-06BD0817EE67","4","ID-217D54F2A1BE","True",""
"ID-C9027F9FC950","ID-5A244C4A0262","Directory","ID-9AC97868BDCD","ID-14A795C1FDC8","4","ID-217D54F2A1BE","True",""
"ID-9F5B25DF4BBA","ID-4A7AED37E91B","Directory","ID-A0DF8F14217F","ID-D2BA48C5603A","4","ID-217D54F2A1BE","True",""
"ID-C779A4D1D70E","ID-81A8E3F35DCF","Directory","ID-E654E6AE4196","ID-95985D979760","4","ID-217D54F2A1BE","True",""
"ID-F841C35B77EC","ID-6FCF861C020E","Directory","ID-7FE7B29288D4","ID-BA2F597B7739","4","ID-217D54F2A1BE","True",""
"ID-6560A0B1A3A3","ID-D518C6DAD2FB","Directory","ID-6FA8FEA2C452","ID-AF9C16565E7A","4","ID-217D54F2A1BE","True",""
"ID-57C631A22236","ID-85E6C786406A","Directory","ID-9D60CF0C55C8","ID-9C3E2D80B68A","4","ID-217D54F2A1BE","True",""
"ID-3E4AF200F9CB","ID-646851050243","Directory","ID-4FE77CD85C11","ID-472FF901342C","4","ID-217D54F2A1BE","True",""
"ID-FEE390C6176C","ID-D4017D73349E","Directory","ID-38022D97A553","ID-3AA68337485E","4","ID-217D54F2A1BE","True",""
"ID-601E0B9CE740","ID-008A270D9B49","Directory","ID-5322550371CC","ID-068087EAD4E9","4","ID-217D54F2A1BE","True",""
"ID-13EA46F6CB49","ID-304091463464","Directory","ID-E5FF861D2248","ID-0240B2D11643","4","ID-217D54F2A1BE","True",""
"ID-75F9E1C00F56","ID-CD2894ECDF5C","Directory","ID-D6E7D9FB5F19","ID-9C39A8558EA1","4","ID-217D54F2A1BE","True",""
"ID-B8C1770E8CB6","ID-09259615AE2A","Directory","ID-C798B73F850B","ID-99D381CCEDB0","4","ID-217D54F2A1BE","True",""
"ID-A3C27AE048BE","ID-556B4AD216AC","Directory","ID-64F72ECA53DB","ID-305D72404B99","4","ID-217D54F2A1BE","True",""
"ID-08D1A3A7EB43","ID-AF1E9FCD1E34","Directory","ID-0ED5C024CA00","ID-88D308DCA238","4","ID-217D54F2A1BE","True",""
"ID-69F00C009A6E","ID-61CB28842742","Directory","ID-2F948B008848","ID-44F8C930F158","4","ID-217D54F2A1BE","True",""
"ID-43817D2232C3","ID-CFBAB562B5AB","Directory","ID-BE1CB0C26944","ID-B75CBD360BAA","4","ID-217D54F2A1BE","True",""
"ID-41AE470851E6","ID-CC8E5D2332FE","Directory","ID-96AADEE8EA67","ID-3BF5EB15CF06","4","ID-217D54F2A1BE","True",""
"ID-A4FAAB60A0A0","ID-12DEC05ED490","Directory","ID-A908FC6D07BB","ID-0D9025ABB06D","4","ID-217D54F2A1BE","True",""
"ID-EBE86932E841","ID-894FE1FCA83C","Directory","ID-467B33CBAE22","ID-410A4EF593ED","4","ID-217D54F2A1BE","True",""
"ID-3E47BC2C7BA1","ID-1F5631C1EF8A","Directory","ID-CF4B649DFC72","ID-7B9CAC2B19E0","4","ID-217D54F2A1BE","True",""
"ID-3B1A5E1B93C5","ID-323BF305BAAB","Directory","ID-A56D6AB32EAD","ID-0EA7B4F73B28","4","ID-217D54F2A1BE","True",""
"ID-7E60FCBAD215","ID-0C3918E0B8AC","Directory","ID-94152983EB6D","ID-A6512A649318","4","ID-217D54F2A1BE","True",""
"ID-CA2B5805C27A","ID-FE1D0714360D","Directory","ID-2C9A0AD6BDA8","ID-B2E4C21070C5","4","ID-217D54F2A1BE","True",""
"ID-2D20FFD54470","ID-29785CABB643","Directory","ID-9CB758AFC143","ID-5D108F7A8640","4","ID-217D54F2A1BE","True",""
"ID-FD12097B82B0","ID-1243C97FC971","Directory","ID-CF389E03924A","ID-EAB6F0305523","4","ID-217D54F2A1BE","True",""
"ID-B1FD2DD8AD66","ID-AA3FDC18671A","Directory","ID-7BD327799C83","ID-2E4384E912FD","4","ID-217D54F2A1BE","True",""
