"ParentGroup","ChildIdentity","ChildObjectClass","Depth","IsCycle","IsTruncated"
"ID-28C60167663B","ID-4CB6C749565A","user","1","False","False"
"ID-28C60167663B","ID-493917EA1DF4","user","1","False","False"
"ID-9D0F26DA122D","ID-493917EA1DF4","user","1","False","False"
"ID-9D0F26DA122D","ID-756F19D68E57","user","1","False","False"
"ID-F8A3573E46B2","ID-756F19D68E57","user","1","False","False"
"ID-F8A3573E46B2","ID-E8990F138BFA","user","1","False","False"
"ID-AD3D9236BED9","ID-E8990F138BFA","user","1","False","False"
"ID-AD3D9236BED9","ID-8755CBAAD7DF","user","1","False","False"
"ID-B2578D659E3E","ID-8755CBAAD7DF","user","1","False","False"
"ID-B2578D659E3E","ID-CA2D96448D30","user","1","False","False"
"ID-6903A580E3FB","ID-CA2D96448D30","user","1","False","False"
"ID-6903A580E3FB","ID-7308A742659A","user","1","False","False"
"ID-0B7C00C45993","ID-7308A742659A","user","1","False","False"
"ID-0B7C00C45993","ID-D5CD352E4DEE","user","1","False","False"
"ID-8A2597AC3E68","ID-D5CD352E4DEE","user","1","False","False"
"ID-8A2597AC3E68","ID-BDC53B981D63","user","1","False","False"
"ID-F93D7EDB2C52","ID-BDC53B981D63","user","1","False","False"
"ID-F93D7EDB2C52","ID-9396ED75D033","user","1","False","False"
"ID-2BE8F1A351FB","ID-9396ED75D033","user","1","False","False"
"ID-2BE8F1A351FB","ID-BC65005B9993","user","1","False","False"
"ID-06BAA2716586","ID-BC65005B9993","user","1","False","False"
"ID-06BAA2716586","ID-1E6EC390DEA0","user","1","False","False"
"ID-73F82FB714EF","ID-1E6EC390DEA0","user","1","False","False"
"ID-73F82FB714EF","ID-311950DD488B","user","1","False","False"
"ID-7463F73D90CD","ID-311950DD488B","user","1","False","False"
"ID-7463F73D90CD","ID-B93654A78958","user","1","False","False"
"ID-BA7A6F394E69","ID-B93654A78958","user","1","False","False"
"ID-BA7A6F394E69","ID-E46690083385","user","1","False","False"
"ID-289F36C17C0A","ID-E46690083385","user","1","False","False"
"ID-289F36C17C0A","ID-1A44818735C1","user","1","False","False"
"ID-88979978DD2E","ID-1A44818735C1","user","1","False","False"
"ID-88979978DD2E","ID-5B81664E8F90","user","1","False","False"
"ID-F2EC44F947FC","ID-5B81664E8F90","user","1","False","False"
"ID-F2EC44F947FC","ID-84475BB01E3C","user","1","False","False"
"ID-894C9F67F050","ID-84475BB01E3C","user","1","False","False"
"ID-894C9F67F050","ID-ADD5185C9745","user","1","False","False"
"ID-C1E44DED359C","ID-ADD5185C9745","user","1","False","False"
"ID-C1E44DED359C","ID-4834863CAA3F","user","1","False","False"
"ID-2766609D275C","ID-4834863CAA3F","user","1","False","False"
"ID-2766609D275C","ID-675FF8BE4F20","user","1","False","False"
"ID-8119436AEB7C","ID-675FF8BE4F20","user","1","False","False"
"ID-8119436AEB7C","ID-1006FFAB3DB9","user","1","False","False"
"ID-9945FD24B72F","ID-1006FFAB3DB9","user","1","False","False"
"ID-9945FD24B72F","ID-57E0074C29D0","user","1","False","False"
"ID-020D6A061AFB","ID-57E0074C29D0","user","1","False","False"
"ID-020D6A061AFB","ID-FB2D81BF0E3E","user","1","False","False"
"ID-8CEE887DEC05","ID-FB2D81BF0E3E","user","1","False","False"
"ID-8CEE887DEC05","ID-86918456339C","user","1","False","False"
"ID-127E9E8C9B42","ID-86918456339C","user","1","False","False"
"ID-127E9E8C9B42","ID-A261D91F8B7B","user","1","False","False"
"ID-893C0660C3DA","ID-A261D91F8B7B","user","1","False","False"
"ID-893C0660C3DA","ID-923CA3387560","user","1","False","False"
"ID-D6ADE0087BE6","ID-923CA3387560","user","1","False","False"
"ID-D6ADE0087BE6","ID-CC348C6EDEB3","user","1","False","False"
"ID-A27D2FB42C95","ID-CC348C6EDEB3","user","1","False","False"
"ID-A27D2FB42C95","ID-E4467063A70B","user","1","False","False"
"ID-8CDA2C631D9A","ID-E4467063A70B","user","1","False","False"
"ID-8CDA2C631D9A","ID-B44A14CFBCE3","user","1","False","False"
"ID-7888F62471F1","ID-B44A14CFBCE3","user","1","False","False"
"ID-7888F62471F1","ID-5B2B665F3436","user","1","False","False"
"ID-8C38431735A9","ID-5B2B665F3436","user","1","False","False"
"ID-8C38431735A9","ID-604729BFAF28","user","1","False","False"
"ID-A29704B5E741","ID-604729BFAF28","user","1","False","False"
"ID-A29704B5E741","ID-7A3B3F014073","user","1","False","False"
"ID-17465A11E755","ID-7A3B3F014073","user","1","False","False"
"ID-17465A11E755","ID-87759BB86B89","user","1","False","False"
"ID-EE30643BC6C0","ID-87759BB86B89","user","1","False","False"
"ID-EE30643BC6C0","ID-C41F072CAAE4","user","1","False","False"
"ID-A6A58948B8B3","ID-C41F072CAAE4","user","1","False","False"
"ID-A6A58948B8B3","ID-76C15AE2D707","user","1","False","False"
"ID-FFA00379894D","ID-76C15AE2D707","user","1","False","False"
"ID-FFA00379894D","ID-116BB4B5F4C6","user","1","False","False"
"ID-CA1CE3DCFCF2","ID-116BB4B5F4C6","user","1","False","False"
"ID-CA1CE3DCFCF2","ID-906323F220A6","user","1","False","False"
"ID-45D75B76B367","ID-906323F220A6","user","1","False","False"
"ID-45D75B76B367","ID-F75C243F42DD","user","1","False","False"
"ID-1E6A89914256","ID-F75C243F42DD","user","1","False","False"
"ID-1E6A89914256","ID-052116150BD9","user","1","False","False"
"ID-8D00BEE99F42","ID-052116150BD9","user","1","False","False"
"ID-8D00BEE99F42","ID-AEC90D6FA4F4","user","1","False","False"
"ID-5ACAFA314F7B","ID-AEC90D6FA4F4","user","1","False","False"
"ID-5ACAFA314F7B","ID-9AF47BC563A6","user","1","False","False"
"ID-278657A8AAEF","ID-9AF47BC563A6","user","1","False","False"
"ID-278657A8AAEF","ID-986FE461C721","user","1","False","False"
"ID-6900900AD202","ID-986FE461C721","user","1","False","False"
"ID-6900900AD202","ID-0D986637B6B0","user","1","False","False"
"ID-43E05ACB1EF5","ID-0D986637B6B0","user","1","False","False"
"ID-43E05ACB1EF5","ID-BF9BDF3E1C03","user","1","False","False"
"ID-AB5033EF5948","ID-BF9BDF3E1C03","user","1","False","False"
"ID-AB5033EF5948","ID-9DF80DBEC1E6","user","1","False","False"
"ID-DD05BD1BCFD0","ID-9DF80DBEC1E6","user","1","False","False"
"ID-DD05BD1BCFD0","ID-9EC2B3B96C3D","user","1","False","False"
"ID-FBE0933DD8E3","ID-9EC2B3B96C3D","user","1","False","False"
"ID-FBE0933DD8E3","ID-35A37DFA392D","user","1","False","False"
"ID-B307DFE128A5","ID-35A37DFA392D","user","1","False","False"
"ID-B307DFE128A5","ID-1A214419F0B3","user","1","False","False"
"ID-29BFDA3476DA","ID-1A214419F0B3","user","1","False","False"
"ID-29BFDA3476DA","ID-C7E80A78D687","user","1","False","False"
"ID-521EC34A6734","ID-C7E80A78D687","user","1","False","False"
"ID-521EC34A6734","ID-78F34E412C3F","user","1","False","False"
"ID-22A8BBDA4D7A","ID-78F34E412C3F","user","1","False","False"
"ID-22A8BBDA4D7A","ID-E6C34BFB53F9","user","1","False","False"
"ID-CA7E657D7448","ID-E6C34BFB53F9","user","1","False","False"
"ID-CA7E657D7448","ID-0E35D0611B0C","user","1","False","False"
"ID-8D1A26E59B38","ID-0E35D0611B0C","user","1","False","False"
"ID-8D1A26E59B38","ID-26C648ABBC66","user","1","False","False"
"ID-C7A4F5FF3726","ID-FA4D5ECFB196","unknown","1","False","False"
"ID-C7A4F5FF3726","ID-A4268AF9289A","unknown","1","False","False"
"ID-C7A4F5FF3726","ID-FA5CDDA111E3","unknown","1","False","False"
"ID-B993DD0235C2","ID-CD84EE926657","user","1","False","False"
"ID-B993DD0235C2","ID-057D984D0EAE","group","1","False","False"
"ID-057D984D0EAE","ID-43A3A913834C","user","2","False","False"
"ID-057D984D0EAE","ID-0C71E9A64759","user","2","False","False"
"ID-071254B265A6","ID-E237AD7E8BDA","group","1","False","False"
"ID-E237AD7E8BDA","ID-A7F7D62BE415","user","2","False","False"
"ID-E237AD7E8BDA","ID-B898CF4E4240","user","2","False","False"
"ID-3E5BC6DBC488","ID-571A541FF60A","group","1","False","False"
"ID-571A541FF60A","ID-B898CF4E4240","user","2","False","False"
"ID-571A541FF60A","ID-46252BE4AEE4","user","2","False","False"
"ID-C3C95A8B1195","ID-687A616F85F3","group","1","False","False"
"ID-687A616F85F3","ID-46252BE4AEE4","user","2","False","False"
"ID-687A616F85F3","ID-99D73453162A","user","2","False","False"
"ID-6F33800A081B","ID-DC3A8847827C","group","1","False","False"
"ID-DC3A8847827C","ID-99D73453162A","user","2","False","False"
"ID-DC3A8847827C","ID-A0DD686A99C2","user","2","False","False"
"ID-6FC87EF349C8","ID-D6C59B0DB23B","group","1","False","False"
"ID-D6C59B0DB23B","ID-A0DD686A99C2","user","2","False","False"
"ID-D6C59B0DB23B","ID-99A59BE919C9","user","2","False","False"
"ID-12CD8F557184","ID-29FB63F94E86","group","1","False","False"
"ID-29FB63F94E86","ID-99A59BE919C9","user","2","False","False"
"ID-29FB63F94E86","ID-407FA950FF27","user","2","False","False"
"ID-5326914CBD64","ID-78E7108BCD84","group","1","False","False"
"ID-78E7108BCD84","ID-407FA950FF27","user","2","False","False"
"ID-78E7108BCD84","ID-0AE48885A9A8","user","2","False","False"
"ID-B896FB60C33F","ID-668D702A3B42","group","1","False","False"
"ID-668D702A3B42","ID-0AE48885A9A8","user","2","False","False"
"ID-668D702A3B42","ID-E4164C0355C5","user","2","False","False"
"ID-544DC59D1714","ID-093406368D0D","group","1","False","False"
"ID-093406368D0D","ID-E4164C0355C5","user","2","False","False"
"ID-093406368D0D","ID-C76AA1A29208","user","2","False","False"
"ID-4066CC550CB9","ID-B40108628416","group","1","False","False"
"ID-B40108628416","ID-C76AA1A29208","user","2","False","False"
"ID-B40108628416","ID-91993A65D3FC","user","2","False","False"
"ID-2C622A05AE2C","ID-D0E6212A1903","group","1","False","False"
"ID-D0E6212A1903","ID-91993A65D3FC","user","2","False","False"
"ID-D0E6212A1903","ID-D7CFE2D06B75","user","2","False","False"
"ID-CBB2F58F9B6F","ID-854394441E3F","group","1","False","False"
"ID-854394441E3F","ID-D7CFE2D06B75","user","2","False","False"
"ID-854394441E3F","ID-C76EFB0380D0","user","2","False","False"
"ID-15BECA8E12E5","ID-05E43A2BD8D7","group","1","False","False"
"ID-05E43A2BD8D7","ID-C76EFB0380D0","user","2","False","False"
"ID-05E43A2BD8D7","ID-4766606E6525","user","2","False","False"
"ID-27B3F98AF838","ID-4410F85C00D9","group","1","False","False"
"ID-4410F85C00D9","ID-4766606E6525","user","2","False","False"
"ID-4410F85C00D9","ID-F16C321DA833","user","2","False","False"
"ID-D7F63B54A3DE","ID-7F0967DB5618","group","1","False","False"
"ID-7F0967DB5618","ID-F16C321DA833","user","2","False","False"
"ID-7F0967DB5618","ID-6646AA0BC856","user","2","False","False"
"ID-FCFFB29F8011","ID-EC31528D264D","group","1","False","False"
"ID-EC31528D264D","ID-6646AA0BC856","user","2","False","False"
"ID-EC31528D264D","ID-D15BCED37EFE","user","2","False","False"
"ID-5EB5FCAC9576","ID-A109E3A45A1D","group","1","False","False"
"ID-A109E3A45A1D","ID-D15BCED37EFE","user","2","False","False"
"ID-A109E3A45A1D","ID-2B54D51037CC","user","2","False","False"
"ID-6B27A47D419D","ID-E7D29DBBD4D7","group","1","False","False"
"ID-E7D29DBBD4D7","ID-2B54D51037CC","user","2","False","False"
"ID-E7D29DBBD4D7","ID-2EE301AEFBFF","user","2","False","False"
"ID-9826A8114B0B","ID-603CFB446CF7","group","1","False","False"
"ID-603CFB446CF7","ID-2EE301AEFBFF","user","2","False","False"
"ID-603CFB446CF7","ID-ACCF77D59FA9","user","2","False","False"
"ID-474E7896F796","ID-24D01D65F615","group","1","False","False"
"ID-24D01D65F615","ID-ACCF77D59FA9","user","2","False","False"
"ID-24D01D65F615","ID-0959F5D21195","user","2","False","False"
"ID-0A1FF7F0AB04","ID-44657658B6DB","group","1","False","False"
"ID-44657658B6DB","ID-0959F5D21195","user","2","False","False"
"ID-44657658B6DB","ID-9C1519ED800A","user","2","False","False"
"ID-C56EBB236DD4","ID-73C17C1E688F","group","1","False","False"
"ID-73C17C1E688F","ID-9C1519ED800A","user","2","False","False"
"ID-73C17C1E688F","ID-9A396F299387","user","2","False","False"
"ID-5BF8CB2DAD64","ID-79D0742AB866","group","1","False","False"
"ID-79D0742AB866","ID-9A396F299387","user","2","False","False"
"ID-79D0742AB866","ID-E309921BB813","user","2","False","False"
"ID-EE726B2ADD9F","ID-3B8F8740FC9E","group","1","False","False"
"ID-3B8F8740FC9E","ID-E309921BB813","user","2","False","False"
"ID-3B8F8740FC9E","ID-E789F8B15ADF","user","2","False","False"
"ID-6E17DCEEF1B6","ID-8B2B268DE117","group","1","False","False"
"ID-8B2B268DE117","ID-E789F8B15ADF","user","2","False","False"
"ID-8B2B268DE117","ID-B908E08FED41","user","2","False","False"
"ID-0B0EA87C7CFF","ID-FCBAC2D8E42C","group","1","False","False"
"ID-FCBAC2D8E42C","ID-B908E08FED41","user","2","False","False"
"ID-FCBAC2D8E42C","ID-BBDEA133EA56","user","2","False","False"
"ID-12B58491CFC2","ID-8ABAE59D378A","group","1","False","False"
"ID-8ABAE59D378A","ID-BBDEA133EA56","user","2","False","False"
"ID-8ABAE59D378A","ID-FA76A5E52237","user","2","False","False"
"ID-20583D795EE9","ID-BAD03F2D33FE","group","1","False","False"
"ID-BAD03F2D33FE","ID-FA76A5E52237","user","2","False","False"
"ID-BAD03F2D33FE","ID-1649F6F7FB1F","user","2","False","False"
"ID-77C549901FD2","ID-CE85D9B0884B","group","1","False","False"
"ID-CE85D9B0884B","ID-1649F6F7FB1F","user","2","False","False"
"ID-CE85D9B0884B","ID-605C849B0E5D","user","2","False","False"
"ID-433F2FDCD55A","ID-11C987418654","group","1","False","False"
"ID-11C987418654","ID-605C849B0E5D","user","2","False","False"
"ID-11C987418654","ID-3156A6D6206E","user","2","False","False"
"ID-F00DB75A3279","ID-3BFEE9F4C97A","group","1","False","False"
"ID-3BFEE9F4C97A","ID-3156A6D6206E","user","2","False","False"
"ID-3BFEE9F4C97A","ID-29D319426258","user","2","False","False"
"ID-7FE97CC93116","ID-2DBE1A7E58C4","group","1","False","False"
"ID-2DBE1A7E58C4","ID-29D319426258","user","2","False","False"
"ID-2DBE1A7E58C4","ID-C544FEF50EC3","user","2","False","False"
"ID-DB62FE9CE176","ID-4E4E56C6B447","group","1","False","False"
"ID-4E4E56C6B447","ID-C544FEF50EC3","user","2","False","False"
"ID-4E4E56C6B447","ID-2E8FF241A399","user","2","False","False"
"ID-B2A706181196","ID-2D511F0A2E32","group","1","False","False"
"ID-2D511F0A2E32","ID-2E8FF241A399","user","2","False","False"
"ID-2D511F0A2E32","ID-6DE19CA5375C","user","2","False","False"
"ID-1547406B0AD5","ID-71255B99DDDB","group","1","False","False"
"ID-71255B99DDDB","ID-6DE19CA5375C","user","2","False","False"
"ID-71255B99DDDB","ID-46CA0872E8CC","user","2","False","False"
"ID-4AD7FC82325F","ID-6B94BC4B9DFE","group","1","False","False"
"ID-6B94BC4B9DFE","ID-46CA0872E8CC","user","2","False","False"
"ID-6B94BC4B9DFE","ID-03776AF92875","user","2","False","False"
"ID-C0FEB9E2C527","ID-9E294471A097","group","1","False","False"
"ID-9E294471A097","ID-03776AF92875","user","2","False","False"
"ID-9E294471A097","ID-DCD15196168D","user","2","False","False"
"ID-E9394EA755EA","ID-A3A7580DBA87","group","1","False","False"
"ID-A3A7580DBA87","ID-DCD15196168D","user","2","False","False"
"ID-A3A7580DBA87","ID-E20EB555CEDF","user","2","False","False"
"ID-5A3F49EAEEB3","ID-5729DB4EF082","group","1","False","False"
"ID-5729DB4EF082","ID-E20EB555CEDF","user","2","False","False"
"ID-5729DB4EF082","ID-C71439802FD3","user","2","False","False"
"ID-15C4A57F1C2A","ID-B97FB95D8E88","group","1","False","False"
"ID-B97FB95D8E88","ID-C71439802FD3","user","2","False","False"
"ID-B97FB95D8E88","ID-B48F69287897","user","2","False","False"
"ID-5794E2AEFEE6","ID-ECDF672CC209","group","1","False","False"
"ID-ECDF672CC209","ID-B48F69287897","user","2","False","False"
"ID-ECDF672CC209","ID-D824DC4407B8","user","2","False","False"
"ID-10F55823E1B9","ID-5D5E424C4BFC","group","1","False","False"
"ID-5D5E424C4BFC","ID-D824DC4407B8","user","2","False","False"
"ID-5D5E424C4BFC","ID-1D42EE1B4B4C","user","2","False","False"
"ID-F531E96BCCE6","ID-176CAC5F4B56","group","1","False","False"
"ID-176CAC5F4B56","ID-1D42EE1B4B4C","user","2","False","False"
"ID-176CAC5F4B56","ID-BDFA4C7C0413","user","2","False","False"
"ID-7AE9AF9D3649","ID-43CA07E80978","group","1","False","False"
"ID-43CA07E80978","ID-BDFA4C7C0413","user","2","False","False"
"ID-43CA07E80978","ID-8434EA34620A","user","2","False","False"
"ID-40DF9A10CD12","ID-B0C8AE3CEB08","group","1","False","False"
"ID-B0C8AE3CEB08","ID-8434EA34620A","user","2","False","False"
"ID-B0C8AE3CEB08","ID-00D142A79061","user","2","False","False"
"ID-09E9B2753965","ID-A9F9E529047F","group","1","False","False"
"ID-A9F9E529047F","ID-00D142A79061","user","2","False","False"
"ID-A9F9E529047F","ID-0EDEB2EDFF36","user","2","False","False"
"ID-66C0EFA7A30C","ID-08DDBA9008CF","group","1","False","False"
"ID-08DDBA9008CF","ID-0EDEB2EDFF36","user","2","False","False"
"ID-08DDBA9008CF","ID-DE2F356EF45D","user","2","False","False"
"ID-884FBFF69554","ID-33B6584B11C8","group","1","False","False"
"ID-33B6584B11C8","ID-DE2F356EF45D","user","2","False","False"
"ID-33B6584B11C8","ID-FD9F2C79A16D","user","2","False","False"
"ID-A65993338D6E","ID-6B9EDF0E70B4","group","1","False","False"
"ID-6B9EDF0E70B4","ID-FD9F2C79A16D","user","2","False","False"
"ID-6B9EDF0E70B4","ID-2DB13499A23E","user","2","False","False"
"ID-B7F119016F29","ID-0989EEA0CB33","group","1","False","False"
"ID-0989EEA0CB33","ID-2DB13499A23E","user","2","False","False"
"ID-0989EEA0CB33","ID-A99B5A42A978","user","2","False","False"
"ID-5BCAB9ADA472","ID-3CE3A0050AE6","group","1","False","False"
"ID-3CE3A0050AE6","ID-A99B5A42A978","user","2","False","False"
"ID-3CE3A0050AE6","ID-98E65AA7442E","user","2","False","False"
"ID-8CF5E6DB8B1C","ID-5AAEAEB08050","group","1","False","False"
"ID-5AAEAEB08050","ID-98E65AA7442E","user","2","False","False"
"ID-5AAEAEB08050","ID-BFFB2FBFAD1D","user","2","False","False"
"ID-243992DEBDE2","ID-A2C54634F79B","group","1","False","False"
"ID-A2C54634F79B","ID-BFFB2FBFAD1D","user","2","False","False"
"ID-A2C54634F79B","ID-2A71AE7B14AB","user","2","False","False"
"ID-4CDD954A2A22","ID-DDB23D4EC54B","group","1","False","False"
"ID-DDB23D4EC54B","ID-2A71AE7B14AB","user","2","False","False"
"ID-DDB23D4EC54B","ID-D22FE99EE79B","user","2","False","False"
"ID-825984BBE923","ID-F329E5C4EDE5","group","1","False","False"
"ID-F329E5C4EDE5","ID-D22FE99EE79B","user","2","False","False"
"ID-F329E5C4EDE5","ID-1E803402DD00","user","2","False","False"
"ID-504AE785A577","ID-A3E1B0E18C79","group","1","False","False"
"ID-A3E1B0E18C79","ID-1E803402DD00","user","2","False","False"
"ID-A3E1B0E18C79","ID-371A1EBBAFF3","user","2","False","False"
"ID-AF8FFCC4B53C","ID-B4225905C7F2","group","1","False","False"
"ID-B4225905C7F2","ID-371A1EBBAFF3","user","2","False","False"
"ID-B4225905C7F2","ID-48E2C2E64288","user","2","False","False"
"ID-4A11983B660A","ID-5F2E083E4490","group","1","False","False"
"ID-5F2E083E4490","ID-48E2C2E64288","user","2","False","False"
"ID-5F2E083E4490","ID-55CD6FF952D3","user","2","False","False"
"ID-4504D15ADD70","ID-642195CBC220","group","1","False","False"
"ID-642195CBC220","ID-55CD6FF952D3","user","2","False","False"
"ID-642195CBC220","ID-1B0045A639B8","user","2","False","False"
"ID-1EAC8AB9AD47","ID-A05D64511D2C","group","1","False","False"
"ID-A05D64511D2C","ID-1B0045A639B8","user","2","False","False"
"ID-A05D64511D2C","ID-B5866CFEB514","user","2","False","False"
"ID-17484255095F","ID-9BF75AE848CE","group","1","False","False"
"ID-9BF75AE848CE","ID-B5866CFEB514","user","2","False","False"
"ID-9BF75AE848CE","ID-5ECB6036AD2C","user","2","False","False"
"ID-7FE0474A4098","ID-D887B7B1AFE3","group","1","False","False"
"ID-D887B7B1AFE3","ID-5ECB6036AD2C","user","2","False","False"
"ID-D887B7B1AFE3","ID-FBD651E98886","user","2","False","False"
"ID-67DE42A0BE64","ID-83580428D76C","group","1","False","False"
"ID-83580428D76C","ID-FBD651E98886","user","2","False","False"
"ID-83580428D76C","ID-85C63CA50C03","user","2","False","False"
"ID-2B42153A6686","ID-F8939B952593","group","1","False","False"
"ID-F8939B952593","ID-85C63CA50C03","user","2","False","False"
"ID-F8939B952593","ID-E9E5E2B995F1","user","2","False","False"
"ID-372D7561BB82","ID-68FB2821FD14","group","1","False","False"
"ID-68FB2821FD14","ID-E9E5E2B995F1","user","2","False","False"
"ID-68FB2821FD14","ID-BACD6704E702","user","2","False","False"
"ID-52B00588015B","ID-3A9F1171B20C","group","1","False","False"
"ID-3A9F1171B20C","ID-BACD6704E702","user","2","False","False"
"ID-3A9F1171B20C","ID-DC7D28A5F542","user","2","False","False"
"ID-A2A391FA1E76","ID-AA5763C5C3F4","group","1","False","False"
"ID-AA5763C5C3F4","ID-DC7D28A5F542","user","2","False","False"
"ID-AA5763C5C3F4","ID-2C1CD1BE7FC7","user","2","False","False"
"ID-BD9170822E42","ID-E9D9DCF04729","group","1","False","False"
"ID-E9D9DCF04729","ID-2C1CD1BE7FC7","user","2","False","False"
"ID-E9D9DCF04729","ID-358D4FD56CE8","user","2","False","False"
"ID-F5E0E012C866","ID-2FF261D7E8A3","group","1","False","False"
"ID-2FF261D7E8A3","ID-358D4FD56CE8","user","2","False","False"
"ID-2FF261D7E8A3","ID-251BDFF9BA35","user","2","False","False"
"ID-56073A987936","ID-2AC1599AD7D1","group","1","False","False"
"ID-2AC1599AD7D1","ID-251BDFF9BA35","user","2","False","False"
"ID-2AC1599AD7D1","ID-4A0122C55B85","user","2","False","False"
"ID-CCFDDCC91A27","ID-8194E0E6C7AA","group","1","False","False"
"ID-8194E0E6C7AA","ID-4A0122C55B85","user","2","False","False"
"ID-8194E0E6C7AA","ID-81AFF96DC52B","user","2","False","False"
"ID-C359951A9B4F","ID-7E0E8C444C9D","group","1","False","False"
"ID-7E0E8C444C9D","ID-81AFF96DC52B","user","2","False","False"
"ID-7E0E8C444C9D","ID-7135A415AD55","user","2","False","False"
"ID-9B60A3E1ECB8","ID-CD1799A9284A","group","1","False","False"
"ID-CD1799A9284A","ID-7135A415AD55","user","2","False","False"
"ID-CD1799A9284A","ID-D955AB61AD75","user","2","False","False"
"ID-92171168997F","ID-59FFC3835FDE","group","1","False","False"
"ID-59FFC3835FDE","ID-D955AB61AD75","user","2","False","False"
"ID-59FFC3835FDE","ID-B3A9A35C63C2","user","2","False","False"
"ID-1B1B041840A7","ID-3CF3E82020C3","group","1","False","False"
"ID-3CF3E82020C3","ID-B3A9A35C63C2","user","2","False","False"
"ID-3CF3E82020C3","ID-DD875108F7FC","user","2","False","False"
"ID-301F73089099","ID-BE4212B6EE8B","group","1","False","False"
"ID-BE4212B6EE8B","ID-DD875108F7FC","user","2","False","False"
"ID-BE4212B6EE8B","ID-5F85E8AE0836","user","2","False","False"
"ID-01503D5719C5","ID-73BDDC5D8C6F","group","1","False","False"
"ID-73BDDC5D8C6F","ID-5F85E8AE0836","user","2","False","False"
"ID-73BDDC5D8C6F","ID-738636D3F4CD","user","2","False","False"
"ID-EF763AF24CD6","ID-112DAD9D2A23","group","1","False","False"
"ID-112DAD9D2A23","ID-738636D3F4CD","user","2","False","False"
"ID-112DAD9D2A23","ID-1B236C67C25D","user","2","False","False"
"ID-9ECB89D216D9","ID-076CBC6BEE0B","group","1","False","False"
"ID-076CBC6BEE0B","ID-1B236C67C25D","user","2","False","False"
"ID-076CBC6BEE0B","ID-568C137C8FAD","user","2","False","False"
"ID-ED2A34CB3BCA","ID-2F11DB08A2EA","group","1","False","False"
"ID-2F11DB08A2EA","ID-568C137C8FAD","user","2","False","False"
"ID-2F11DB08A2EA","ID-3C7B3B66338F","user","2","False","False"
"ID-2FD91817C5BE","ID-6952586B79B6","group","1","False","False"
"ID-6952586B79B6","ID-3C7B3B66338F","user","2","False","False"
"ID-6952586B79B6","ID-091C88F35C14","user","2","False","False"
"ID-5CA312EA685C","ID-6E7303BCA293","group","1","False","False"
"ID-6E7303BCA293","ID-091C88F35C14","user","2","False","False"
"ID-6E7303BCA293","ID-62166326B033","user","2","False","False"
"ID-8375FB9E65B9","ID-21E7A3F64879","group","1","False","False"
"ID-21E7A3F64879","ID-62166326B033","user","2","False","False"
"ID-21E7A3F64879","ID-69C8DE3B9FBA","user","2","False","False"
"ID-00A602979DAF","ID-6EB948CDC851","group","1","False","False"
"ID-6EB948CDC851","ID-69C8DE3B9FBA","user","2","False","False"
"ID-6EB948CDC851","ID-90FAB07788FE","user","2","False","False"
"ID-C8B42F3D8291","ID-39F8125786E0","group","1","False","False"
"ID-39F8125786E0","ID-90FAB07788FE","user","2","False","False"
"ID-39F8125786E0","ID-F5A99B2337A0","user","2","False","False"
"ID-F2401C79F70C","ID-E694E8ED8036","group","1","False","False"
"ID-E694E8ED8036","ID-F5A99B2337A0","user","2","False","False"
"ID-E694E8ED8036","ID-59D1BFC63D7A","user","2","False","False"
"ID-F3EEC7744662","ID-CAEA7F5EC362","group","1","False","False"
"ID-CAEA7F5EC362","ID-59D1BFC63D7A","user","2","False","False"
"ID-CAEA7F5EC362","ID-5E663FD38604","user","2","False","False"
"ID-546F6A8861DB","ID-5B64294B9A1D","group","1","False","False"
"ID-5B64294B9A1D","ID-5E663FD38604","user","2","False","False"
"ID-5B64294B9A1D","ID-6529EB331199","user","2","False","False"
"ID-65BD2DBE87F6","ID-6C93E0A94B22","group","1","False","False"
"ID-6C93E0A94B22","ID-6529EB331199","user","2","False","False"
"ID-6C93E0A94B22","ID-A4950303ACFE","user","2","False","False"
"ID-F05983059EA0","ID-C7E432CF6ECB","group","1","False","False"
"ID-C7E432CF6ECB","ID-A4950303ACFE","user","2","False","False"
"ID-C7E432CF6ECB","ID-E54571673F28","user","2","False","False"
"ID-4D1A2ADD2B76","ID-1B1F1724B620","group","1","False","False"
"ID-1B1F1724B620","ID-E54571673F28","user","2","False","False"
"ID-1B1F1724B620","ID-0C548E1BF5ED","user","2","False","False"
"ID-F9634AD889C9","ID-1AFF5C28DD5A","group","1","False","False"
"ID-1AFF5C28DD5A","ID-0C548E1BF5ED","user","2","False","False"
"ID-1AFF5C28DD5A","ID-2506790FC4C3","user","2","False","False"
"ID-7F07FE19A120","ID-DCEF3BEFE1F4","group","1","False","False"
"ID-DCEF3BEFE1F4","ID-2506790FC4C3","user","2","False","False"
"ID-DCEF3BEFE1F4","ID-3744D064755C","user","2","False","False"
"ID-037688CC3BF3","ID-2CD6255ECB5B","group","1","False","False"
"ID-2CD6255ECB5B","ID-3744D064755C","user","2","False","False"
"ID-2CD6255ECB5B","ID-FE9620DED7D7","user","2","False","False"
"ID-F5831E61E362","ID-C17CDE17AA65","group","1","False","False"
"ID-C17CDE17AA65","ID-FE9620DED7D7","user","2","False","False"
"ID-C17CDE17AA65","ID-A1953BDA09D5","user","2","False","False"
"ID-279EA55E2164","ID-CCCAF4B5446C","group","1","False","False"
