"ConflictId","ConflictType","ShareId","ItemId","Identity","ShareRights","NtfsRights","Severity","Message"
"49cec2de8e264bd18cc139d5fa5f3b6c","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","0f342bf5ea094a3cac756d481e2445a0","NT AUTHORITY\SYSTEM","","FullControl","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"881fc719d18c468b8818dc4061e971c7","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","0f342bf5ea094a3cac756d481e2445a0","NT AUTHORITY\SYSTEM","","0x10000000","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"0a14c570dfad4f9080c3f0e2d632e94b","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","0f342bf5ea094a3cac756d481e2445a0","NT AUTHORITY\Authenticated Users","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"e2a0beec875246ad83d15f3761cb2eb0","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","0f342bf5ea094a3cac756d481e2445a0","NT AUTHORITY\Authenticated Users","","0xFFFFFFFFE0010000","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"cf826379e18b405ab45d5c20f11bd3de","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","0f342bf5ea094a3cac756d481e2445a0","BUILTIN\Users","","ReadAndExecute, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"7062279669344fe6b6bfb21c1c592960","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","0f342bf5ea094a3cac756d481e2445a0","BUILTIN\Users","","0xFFFFFFFFA0000000","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"1be6486846214f628fd1a4fe8c0dc4dc","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","c97adcec1db648ffa76a407fda141c32","LAB\SS-ENT-0001-Editors","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"6433ff8151f745ad8bcb08d3ba50cef8","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","c97adcec1db648ffa76a407fda141c32","NT AUTHORITY\SYSTEM","","FullControl","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"cd43e9408e8c41e981443338802345b3","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","c97adcec1db648ffa76a407fda141c32","NT AUTHORITY\SYSTEM","","0x10000000","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"aff047dfb27448e0b514a931f161f3e5","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","c97adcec1db648ffa76a407fda141c32","NT AUTHORITY\Authenticated Users","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"e9be31a152a64bd99721806184982fa4","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","c97adcec1db648ffa76a407fda141c32","NT AUTHORITY\Authenticated Users","","0xFFFFFFFFE0010000","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"0a8f1fb61a964913b4275d807e3d2c22","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","c97adcec1db648ffa76a407fda141c32","BUILTIN\Users","","ReadAndExecute, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"8a3990cd1ca64b37b0545f641d1f488a","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","c97adcec1db648ffa76a407fda141c32","BUILTIN\Users","","0xFFFFFFFFA0000000","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"f1fcac5a11c84bb8958aaac23e6582db","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","e53dcafed8204bd39a04795bbb775baf","LAB\SS-ENT-0001-Editors","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"671537c031dd4985b7592e9172eda0d5","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","e53dcafed8204bd39a04795bbb775baf","NT AUTHORITY\SYSTEM","","FullControl","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"df8e8c66e62045598d3c8dafcfaa5f03","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","e53dcafed8204bd39a04795bbb775baf","NT AUTHORITY\SYSTEM","","0x10000000","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"a9f2021b45a74b4c8fb5efd15ae6d218","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","e53dcafed8204bd39a04795bbb775baf","NT AUTHORITY\Authenticated Users","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"cb4caf69851c4185ba826d1c19a2e86b","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","e53dcafed8204bd39a04795bbb775baf","NT AUTHORITY\Authenticated Users","","0xFFFFFFFFE0010000","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"091caf91f0e04b8f9dd20b3ff6c06c81","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","e53dcafed8204bd39a04795bbb775baf","BUILTIN\Users","","ReadAndExecute, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"e9069fd7fe1e4606a9045ca323a983a0","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","e53dcafed8204bd39a04795bbb775baf","BUILTIN\Users","","0xFFFFFFFFA0000000","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"3e96fd31f21e4d70832dfd2a814321a8","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","65b228838d044309af4a59411425a6f1","LAB\SS-ENT-0001-Editors","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"aebeac5d2bad4158b7efed5e97eea0f4","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","65b228838d044309af4a59411425a6f1","NT AUTHORITY\SYSTEM","","FullControl","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"731752bb24b84b63ac549eb8ac6e1a39","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","65b228838d044309af4a59411425a6f1","NT AUTHORITY\SYSTEM","","0x10000000","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"05d50b508484439cb48f4a9ad7ba26e8","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","65b228838d044309af4a59411425a6f1","NT AUTHORITY\Authenticated Users","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"91b5278989b54d719c9f1ba5aea61380","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","65b228838d044309af4a59411425a6f1","NT AUTHORITY\Authenticated Users","","0xFFFFFFFFE0010000","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"27ec941671f24959bad68e118ea2d5ae","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","65b228838d044309af4a59411425a6f1","BUILTIN\Users","","ReadAndExecute, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"f80ac468b96346329c21fe574ab0f201","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","65b228838d044309af4a59411425a6f1","BUILTIN\Users","","0xFFFFFFFFA0000000","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"8f42d1aeda6440a090eab2a73b74be63","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","755eadea1ddd45d7ba4217dec591ce88","LAB\SS-ENT-0001-Editors","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"8113ab9196ad4e548327e7bba7d346a0","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","755eadea1ddd45d7ba4217dec591ce88","NT AUTHORITY\SYSTEM","","FullControl","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"714c05812f184ef59360897608e49136","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","755eadea1ddd45d7ba4217dec591ce88","NT AUTHORITY\SYSTEM","","0x10000000","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"8c18d0eb0090429b99f97a49fd229318","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","755eadea1ddd45d7ba4217dec591ce88","NT AUTHORITY\Authenticated Users","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"fe51cbdc4f5046efa705fcf7bdb4b2ef","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","755eadea1ddd45d7ba4217dec591ce88","NT AUTHORITY\Authenticated Users","","0xFFFFFFFFE0010000","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"e1fa27f0fd31414e8ced9e6f72dbc4b6","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","755eadea1ddd45d7ba4217dec591ce88","BUILTIN\Users","","ReadAndExecute, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"86dc75080ff74beea91f80ee248d9766","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","755eadea1ddd45d7ba4217dec591ce88","BUILTIN\Users","","0xFFFFFFFFA0000000","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"88e2338b521d400bbd22ade548897a61","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","37bc3a475720485d9ceeecd5cb9736cd","LAB\SS-ENT-0001-Editors","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"c6d9e8f8acc745a59b24570510b708e1","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","37bc3a475720485d9ceeecd5cb9736cd","NT AUTHORITY\SYSTEM","","FullControl","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"f6e19b8e6c8f475a9087972c4a9b80b7","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","37bc3a475720485d9ceeecd5cb9736cd","NT AUTHORITY\SYSTEM","","0x10000000","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"6c8c76002fb4487c876157eac1c9cfa2","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","37bc3a475720485d9ceeecd5cb9736cd","NT AUTHORITY\Authenticated Users","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"b8ff08539a3d431cbd358db06df4bfe1","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","37bc3a475720485d9ceeecd5cb9736cd","NT AUTHORITY\Authenticated Users","","0xFFFFFFFFE0010000","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"5b9327b1e13c4350805398978378ddcb","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","37bc3a475720485d9ceeecd5cb9736cd","BUILTIN\Users","","ReadAndExecute, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"d7027291f7594f15a39ae7304a9c6e4d","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","37bc3a475720485d9ceeecd5cb9736cd","BUILTIN\Users","","0xFFFFFFFFA0000000","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"fdd48cc37a144bc1badb569006791170","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","ebb33b470d5a418a813e05b4c5380289","LAB\SS-ENT-0001-Editors","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"7f532871f44647da8f81327a5e6e9aaf","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","ebb33b470d5a418a813e05b4c5380289","NT AUTHORITY\SYSTEM","","FullControl","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"20cddfe8bde24ea4a507cee61178f4b0","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","ebb33b470d5a418a813e05b4c5380289","NT AUTHORITY\Authenticated Users","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"ae0db642a34748b58a014d886da71a6c","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","ebb33b470d5a418a813e05b4c5380289","BUILTIN\Users","","ReadAndExecute, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"56183dae8c09426eac33506a9ab65f36","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","5d0b84fb57a0422ca472e00f16cd94ae","LAB\SS-ENT-0001-Editors","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"dbbea0e2ecdf4884ab9f6b1031311ce8","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","5d0b84fb57a0422ca472e00f16cd94ae","NT AUTHORITY\SYSTEM","","FullControl","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"6b03330191b14ddc8a27f46c56eb0219","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","5d0b84fb57a0422ca472e00f16cd94ae","NT AUTHORITY\Authenticated Users","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"8e44919ea4ba4765ad09d40bd20af855","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","5d0b84fb57a0422ca472e00f16cd94ae","BUILTIN\Users","","ReadAndExecute, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"e48f350348a246ce9cb327666a1eee28","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","30023c49377c4aa680ffee4ec29fcfdb","LAB\SS-ENT-0001-Editors","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"e451d0e8c78c42de94311080dc185976","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","30023c49377c4aa680ffee4ec29fcfdb","NT AUTHORITY\SYSTEM","","FullControl","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"d10f1d98917243468371e76c5945a70b","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","30023c49377c4aa680ffee4ec29fcfdb","NT AUTHORITY\Authenticated Users","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"86b568bac13e41ab9e1591dfb650f274","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","30023c49377c4aa680ffee4ec29fcfdb","BUILTIN\Users","","ReadAndExecute, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"bdf1765d88ee4165a10d3b4dab145a0a","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","48faf2a7b0eb4dbb91288ef41cdb20a6","LAB\SS-ENT-0001-Editors","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"8f67e08cc5ab492b93bef46d12b32fcf","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","48faf2a7b0eb4dbb91288ef41cdb20a6","NT AUTHORITY\SYSTEM","","FullControl","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"f92f91398fba465fb05d37580f8fc4fa","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","48faf2a7b0eb4dbb91288ef41cdb20a6","NT AUTHORITY\Authenticated Users","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"b637d5bb05774d09806fce96d7bc5b19","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","48faf2a7b0eb4dbb91288ef41cdb20a6","BUILTIN\Users","","ReadAndExecute, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"f34d324870e14c05a6974a34c1c5bb8b","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","26281fe922984cdbb8fef12deddf998d","LAB\SS-ENT-0001-Editors","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"e08479fdc9c24335874b34eb7a7eb1cf","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","26281fe922984cdbb8fef12deddf998d","NT AUTHORITY\SYSTEM","","FullControl","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"cc4acbc5d3f74d6c9bc6e9c860985b5a","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","26281fe922984cdbb8fef12deddf998d","NT AUTHORITY\Authenticated Users","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"301e16827ce64e2481277f6f564e0915","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","26281fe922984cdbb8fef12deddf998d","BUILTIN\Users","","ReadAndExecute, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"088337f8dc924b6fa8d45e686bf22fc5","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","67a32a2048b8442780ef4c683c01b338","LAB\SS-ENT-0001-Editors","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"80f44790d12f4b0f8966d7a535b4e75b","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","67a32a2048b8442780ef4c683c01b338","NT AUTHORITY\SYSTEM","","FullControl","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"b0fcd3250a7a4b729f9c25852ec49adf","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","67a32a2048b8442780ef4c683c01b338","NT AUTHORITY\Authenticated Users","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"7713316c39e64a8ca7c8dea6f41dd3f2","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","67a32a2048b8442780ef4c683c01b338","BUILTIN\Users","","ReadAndExecute, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"329eb45ae16d44c996cb3f48baa89f41","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","ebdead1c41a8455d8c122b7f5bc7cb1d","LAB\SS-ENT-0001-Editors","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"93a23973ac4b43e2baac1ead4eb33c38","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","ebdead1c41a8455d8c122b7f5bc7cb1d","NT AUTHORITY\SYSTEM","","FullControl","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"9ae6b736e98641bca1541b6cc675f1c8","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","ebdead1c41a8455d8c122b7f5bc7cb1d","NT AUTHORITY\Authenticated Users","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"a09b782771634b788a6834921a926f69","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","ebdead1c41a8455d8c122b7f5bc7cb1d","BUILTIN\Users","","ReadAndExecute, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"92ff0c376f5f41a8b80ba4a24f2ee14c","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","efbe2dd0fcf5427bbc4bd328199b64f3","LAB\SS-ENT-0001-Editors","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"97f52f90b4444fde87542b53d92dc86e","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","efbe2dd0fcf5427bbc4bd328199b64f3","NT AUTHORITY\SYSTEM","","FullControl","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"9610b51f216a4c3ba2674478922c1cee","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","efbe2dd0fcf5427bbc4bd328199b64f3","NT AUTHORITY\Authenticated Users","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"38555f4588b54fe986a6991d5614a0e2","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","efbe2dd0fcf5427bbc4bd328199b64f3","BUILTIN\Users","","ReadAndExecute, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"8cca8ca51a0e4f9c9dc2571872ed9848","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","226476f659de4512b95fdab5e09d8095","LAB\SS-ENT-0001-Editors","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"ad84be7868344f1aafbc3274aa2ea668","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","226476f659de4512b95fdab5e09d8095","NT AUTHORITY\SYSTEM","","FullControl","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"2ba7af8826e643fe9ce449767a6c572a","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","226476f659de4512b95fdab5e09d8095","NT AUTHORITY\Authenticated Users","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"fa5d4459a6df44118faed4bce40d5724","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","226476f659de4512b95fdab5e09d8095","BUILTIN\Users","","ReadAndExecute, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"611964abb4b648b28a56130819537e6b","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","6968a0518de744c39888123677acb2d8","LAB\SS-ENT-0001-Editors","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"76999581d2ea44d498c3b4843fedb49e","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","6968a0518de744c39888123677acb2d8","NT AUTHORITY\SYSTEM","","FullControl","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"7d46c4e06bb94d1eb5b4c028145fb4d8","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","6968a0518de744c39888123677acb2d8","NT AUTHORITY\SYSTEM","","0x10000000","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"040f9b08368246349061793d59479710","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","6968a0518de744c39888123677acb2d8","NT AUTHORITY\Authenticated Users","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"6b5792633a054f6795799171123c2ed5","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","6968a0518de744c39888123677acb2d8","NT AUTHORITY\Authenticated Users","","0xFFFFFFFFE0010000","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"b86e12f33c3b42b28615b3a0c712f981","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","6968a0518de744c39888123677acb2d8","BUILTIN\Users","","ReadAndExecute, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"640ef0c8cf814f71879f5f7d12b9ccf3","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","6968a0518de744c39888123677acb2d8","BUILTIN\Users","","0xFFFFFFFFA0000000","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"46216ca898b34a1bab4076bc17f4aec1","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","f98ab3e097914a0782976e998722f68d","LAB\SS-ENT-0001-Editors","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"c18e40c0d1e440c1bb395c70bc41e5f3","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","f98ab3e097914a0782976e998722f68d","NT AUTHORITY\SYSTEM","","FullControl","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"64bc1dd2e7ea48f5910272bbf6a3d17b","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","f98ab3e097914a0782976e998722f68d","NT AUTHORITY\Authenticated Users","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"17205a01527548a0a914f36ab634d0f3","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0001","f98ab3e097914a0782976e998722f68d","BUILTIN\Users","","ReadAndExecute, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"0ff084ed37654615861c4f40a19a201e","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","ba068245175d46edbea5c14a8d300af2","NT AUTHORITY\SYSTEM","","FullControl","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"4544cbb3fbc24699b896d00a4c318532","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","ba068245175d46edbea5c14a8d300af2","NT AUTHORITY\SYSTEM","","0x10000000","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"3b8f6487455c4c00a4f75afcdba91fc9","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","ba068245175d46edbea5c14a8d300af2","NT AUTHORITY\Authenticated Users","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"7e2883267211464a82ce0ee13a9b8c98","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","ba068245175d46edbea5c14a8d300af2","NT AUTHORITY\Authenticated Users","","0xFFFFFFFFE0010000","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"a5f104f293da478ba375647103f9e549","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","ba068245175d46edbea5c14a8d300af2","BUILTIN\Users","","ReadAndExecute, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"656f1bd3b289469b84832f98b6eefb67","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","ba068245175d46edbea5c14a8d300af2","BUILTIN\Users","","0xFFFFFFFFA0000000","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"4c8dc546b039436bb7fbd212768c6e31","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","4b9e86fb53c846e6a418fe251be9125e","NT AUTHORITY\SYSTEM","","FullControl","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"87547453ef474db88f657977ae92cc17","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","4b9e86fb53c846e6a418fe251be9125e","NT AUTHORITY\SYSTEM","","0x10000000","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"c4f9e58cb8ff4b888e2bef155dc1618f","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","4b9e86fb53c846e6a418fe251be9125e","NT AUTHORITY\Authenticated Users","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"c00fb4b2b2ab429d83976d0b5f10f04f","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","4b9e86fb53c846e6a418fe251be9125e","NT AUTHORITY\Authenticated Users","","0xFFFFFFFFE0010000","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"a24fa4279ab2444da845aa654c8448ad","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","4b9e86fb53c846e6a418fe251be9125e","BUILTIN\Users","","ReadAndExecute, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"4e6ebc5e35204ae2b2319e52899e152b","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","4b9e86fb53c846e6a418fe251be9125e","BUILTIN\Users","","0xFFFFFFFFA0000000","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"8d4bd83951194be88798fb40d117c566","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","c117c1df7f024e91aca9532ebb37b4e5","NT AUTHORITY\SYSTEM","","FullControl","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"9c58c61b630144749947354fbe7cf3f0","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","c117c1df7f024e91aca9532ebb37b4e5","NT AUTHORITY\SYSTEM","","0x10000000","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"e6c5abbf12cd4205bf035ef515f2c93f","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","c117c1df7f024e91aca9532ebb37b4e5","NT AUTHORITY\Authenticated Users","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
